cust_id,age,gender,city,loyalty_segment,preferred_channel,registration_date
CUST00423,47,Female,Faisalabad,Silver,In-Store,2016-06-03
CUST00424,57,Female,Karachi,Gold,Mobile App,2025-05-28
CUST00425,31,Male,Lahore,Gold,Online,2022-11-24
CUST00426,32,Male,Peshawar,Silver,Online,2025-07-03
CUST00427,39,Female,Sialkot,Platinum,Mobile App,2024-04-12
CUST00428,19,Male,Karachi,Silver,In-Store,2018-02-23
CUST00429,20,Male,Sargodha,Gold,In-Store,2022-06-27
CUST00430,22,Female,Sargodha,Bronze,In-Store,2015-05-26
CUST00431,45,Female,Lahore,Platinum,Online,2019-12-06
CUST00432,41,Male,Karachi,Gold,Mobile App,2019-06-01
CUST00433,52,Male,Islamabad,Bronze,In-Store,2015-06-27
CUST00434,18,Male,Sargodha,Silver,In-Store,2017-07-16
CUST00435,18,Male,Rawalpindi,Bronze,Online,2019-09-12
CUST00436,43,Female,Islamabad,Silver,Online,2023-07-04
CUST00437,26,Male,Sukkur,Gold,In-Store,2022-10-16
CUST00438,27,Male,Karachi,Bronze,In-Store,2015-06-26
CUST00439,51,Female,Sargodha,Gold,In-Store,2015-02-15
CUST00440,30,Male,Gujranwala,Gold,In-Store,2016-04-10
CUST00441,32,Female,Islamabad,Platinum,In-Store,2019-03-28
CUST00442,34,Female,Gujranwala,Platinum,In-Store,2022-04-03
CUST00443,35,Female,Sialkot,Bronze,Online,2018-12-24
CUST00444,46,Male,Multan,Bronze,Online,2023-12-21
CUST00445,22,Male,Sialkot,Bronze,Online,2022-12-11
CUST00446,35,Female,Faisalabad,Bronze,In-Store,2015-05-17
CUST00447,53,Female,Hyderabad,Bronze,Online,2017-02-13
CUST00448,65,Male,Gujranwala,Silver,In-Store,2017-10-17
CUST00449,20,Female,Bahawalpur,Gold,Online,2024-03-13
CUST00450,42,Male,Gujranwala,Gold,Online,2021-09-15
CUST00451,35,Male,Bahawalpur,Silver,Online,2022-08-16
CUST00452,36,Female,Lahore,Bronze,In-Store,2018-02-02
CUST00453,27,Male,Lahore,Bronze,In-Store,2017-06-19
CUST00454,47,Male,Rawalpindi,Bronze,Online,2022-02-27
CUST00455,47,Female,Lahore,Bronze,Mobile App,2015-07-16
CUST00456,70,Female,Sukkur,Gold,Online,2021-10-24
CUST00457,20,Female,Lahore,Platinum,In-Store,2023-12-07
CUST00458,18,Female,Rawalpindi,Gold,Online,2020-07-25
CUST00459,64,Female,Faisalabad,Platinum,In-Store,2020-05-26
CUST00460,37,Female,Sukkur,Bronze,In-Store,2023-08-14
CUST00461,32,Female,Lahore,Bronze,In-Store,2021-02-26
CUST00462,40,Female,Abbottabad,Bronze,Online,2015-10-12
CUST00463,19,Female,Lahore,Bronze,Online,2023-02-08
CUST00464,42,Female,Lahore,Bronze,In-Store,2016-03-07
CUST00465,36,Male,Lahore,Silver,Online,2025-02-03
CUST00466,51,Female,Sukkur,Silver,Online,2016-06-06
CUST00467,49,Female,Karachi,Platinum,Online,2022-08-12
CUST00468,50,Female,Karachi,Bronze,In-Store,2025-09-30
CUST00469,40,Male,Lahore,Silver,In-Store,2024-08-09
CUST00470,58,Female,Faisalabad,Silver,Mobile App,2018-01-12
CUST00471,45,Female,Islamabad,Gold,In-Store,2016-06-23
CUST00472,31,Female,Karachi,Silver,Online,2019-05-02
CUST00473,27,Male,Islamabad,Bronze,Online,2021-07-10
CUST00474,28,Male,Peshawar,Bronze,Mobile App,2017-12-20
CUST00475,45,Male,Rawalpindi,Bronze,In-Store,2023-07-13
CUST00476,20,Male,Multan,Bronze,Mobile App,2023-02-10
CUST00477,40,Male,Sargodha,Bronze,In-Store,2015-08-13
CUST00478,27,Female,Sialkot,Silver,In-Store,2017-12-01
CUST00479,21,Male,Gujranwala,Platinum,In-Store,2018-06-14
CUST00480,23,Male,Lahore,Bronze,Online,2021-03-29
CUST00481,37,Female,Faisalabad,Bronze,In-Store,2025-09-10
CUST00482,47,Male,Islamabad,Bronze,In-Store,2016-03-18
CUST00483,29,Female,Rawalpindi,Bronze,Mobile App,2016-01-22
CUST00484,18,Male,Karachi,Bronze,Online,2023-12-13
CUST00485,79,Female,Faisalabad,Gold,Online,2021-05-22
CUST00486,52,Male,Faisalabad,Bronze,In-Store,2025-07-03
CUST00487,50,Other,Multan,Bronze,Mobile App,2023-04-17
CUST00488,59,Female,Lahore,Platinum,Online,2018-11-28
CUST00489,39,Female,Lahore,Silver,Mobile App,2017-10-05
CUST00490,36,Male,Islamabad,Bronze,In-Store,2016-01-30
CUST00491,55,Female,Faisalabad,Bronze,In-Store,2023-03-16
CUST00492,55,Male,Islamabad,Platinum,Online,2018-11-04
CUST00493,45,Male,Quetta,Platinum,Online,2015-02-05
CUST00494,49,Male,Multan,Silver,Mobile App,2016-10-20
CUST00495,21,Female,Karachi,Bronze,In-Store,2025-08-05
CUST00496,34,Female,Lahore,Gold,Online,2024-10-16
CUST00497,60,Female,Multan,Silver,In-Store,2023-09-18
CUST00498,48,Male,Faisalabad,Bronze,In-Store,2025-08-11
CUST00499,18,Male,Islamabad,Bronze,Mobile App,2021-02-08
CUST00500,31,Female,Lahore,Bronze,Online,2018-04-03
CUST00501,58,Male,Bahawalpur,Bronze,In-Store,2022-05-13
CUST00502,43,Male,Rawalpindi,Silver,Online,2023-05-10
CUST00503,40,Female,Lahore,Gold,In-Store,2017-02-21
CUST00504,40,Male,Quetta,Platinum,In-Store,2023-05-26
CUST00505,36,Female,Lahore,Platinum,In-Store,2022-01-09
CUST00506,31,Male,Lahore,Gold,Online,2023-07-22
CUST00507,27,Female,Gujranwala,Bronze,Online,2023-02-12
CUST00508,51,Female,Bahawalpur,Silver,In-Store,2016-01-04
CUST00509,41,Female,Rawalpindi,Bronze,In-Store,2024-09-24
CUST00510,47,Female,Peshawar,Silver,In-Store,2024-05-03
CUST00511,45,Male,Islamabad,Bronze,In-Store,2016-02-22
CUST00512,56,Male,Peshawar,Silver,In-Store,2019-11-07
CUST00513,43,Male,Quetta,Bronze,Online,2021-09-06
CUST00514,48,Female,Quetta,Silver,Online,2024-01-16
CUST00515,40,Male,Karachi,Gold,In-Store,2022-07-24
CUST00516,25,Female,Karachi,Bronze,Online,2018-09-05
CUST00517,35,Male,Quetta,Platinum,Online,2023-01-16
CUST00518,45,Female,Faisalabad,Bronze,In-Store,2025-02-02
CUST00519,46,Male,Sargodha,Bronze,Online,2019-10-05
CUST00520,56,Female,Karachi,Silver,In-Store,2017-06-11
CUST00521,32,Female,Abbottabad,Silver,In-Store,2020-01-13
CUST00522,40,Male,Karachi,Gold,In-Store,2016-12-30
CUST00523,36,Female,Karachi,Silver,Online,2020-08-25
CUST00524,59,Female,Sukkur,Bronze,In-Store,2015-02-18
CUST00525,42,Male,Faisalabad,Silver,In-Store,2015-08-26
CUST00526,43,Female,Lahore,Gold,Online,2018-03-01
CUST00527,37,Male,Multan,Bronze,In-Store,2017-07-15
CUST00528,35,Female,Islamabad,Bronze,Mobile App,2019-09-02
CUST00529,19,Female,Abbottabad,Gold,In-Store,2023-08-12
CUST00530,21,Female,Sialkot,Gold,In-Store,2023-06-09
CUST00531,40,Female,Peshawar,Gold,Online,2017-11-05
CUST00532,38,Female,Islamabad,Bronze,In-Store,2015-09-15
CUST00533,40,Female,Karachi,Gold,In-Store,2015-05-05
CUST00534,50,Male,Gujranwala,Bronze,In-Store,2017-06-24
CUST00535,39,Female,Karachi,Silver,In-Store,2023-12-31
CUST00536,33,Female,Karachi,Bronze,Mobile App,2021-08-07
CUST00537,35,Female,Multan,Silver,In-Store,2015-08-01
CUST00538,41,Male,Sialkot,Platinum,Mobile App,2023-06-09
CUST00539,33,Male,Rawalpindi,Bronze,Online,2019-03-14
CUST00540,51,Male,Multan,Bronze,Online,2022-08-04
CUST00541,37,Female,Abbottabad,Silver,Online,2022-06-29
CUST00542,41,Male,Lahore,Gold,In-Store,2023-06-12
CUST00543,27,Male,Karachi,Silver,Mobile App,2025-09-15
CUST00544,51,Female,Lahore,Gold,Online,2023-07-19
CUST00545,56,Female,Rawalpindi,Platinum,Online,2019-04-17
CUST00546,20,Male,Sialkot,Silver,In-Store,2016-10-30
CUST00547,43,Female,Rawalpindi,Silver,Online,2022-03-05
CUST00548,36,Male,Multan,Silver,Online,2018-02-17
CUST00549,41,Female,Faisalabad,Bronze,In-Store,2015-07-25
CUST00550,43,Male,Faisalabad,Bronze,In-Store,2024-11-18
CUST00551,18,Female,Karachi,Bronze,Online,2020-05-06
CUST00552,47,Female,Karachi,Silver,In-Store,2023-01-05
CUST00553,52,Male,Lahore,Bronze,In-Store,2015-06-29
CUST00554,53,Female,Lahore,Bronze,Mobile App,2025-07-28
CUST00555,25,Male,Lahore,Bronze,In-Store,2022-10-09
CUST00556,37,Male,Lahore,Gold,Mobile App,2025-08-28
CUST00557,30,Female,Multan,Bronze,Online,2021-05-31
CUST00558,18,Male,Rawalpindi,Platinum,Online,2015-01-14
CUST00559,29,Male,Lahore,Bronze,In-Store,2019-02-24
CUST00560,23,Male,Lahore,Silver,In-Store,2021-07-11
CUST00561,42,Male,Karachi,Gold,In-Store,2023-05-09
CUST00562,18,Female,Peshawar,Bronze,Mobile App,2023-10-13
CUST00563,25,Male,Rawalpindi,Silver,In-Store,2017-03-13
CUST00564,31,Other,Peshawar,Gold,Online,2022-02-22
CUST00565,48,Male,Islamabad,Silver,In-Store,2024-12-14
CUST00566,74,Male,Karachi,Bronze,In-Store,2015-10-02
CUST00567,41,Female,Gujranwala,Silver,Mobile App,2017-09-24
CUST00568,24,Male,Karachi,Bronze,In-Store,2022-07-01
CUST00569,29,Male,Islamabad,Silver,In-Store,2021-07-31
CUST00570,46,Male,Multan,Bronze,In-Store,2020-03-09
CUST00571,20,Male,Peshawar,Gold,Mobile App,2023-04-07
CUST00572,52,Female,Rawalpindi,Gold,Online,2021-04-23
CUST00573,41,Female,Gujranwala,Bronze,In-Store,2015-06-01
CUST00574,36,Male,Rawalpindi,Silver,Mobile App,2023-09-27
CUST00575,18,Female,Hyderabad,Gold,Online,2019-09-10
CUST00576,49,Female,Lahore,Silver,Mobile App,2016-11-09
CUST00577,28,Male,Rawalpindi,Platinum,In-Store,2019-08-28
CUST00578,39,Male,Karachi,Bronze,In-Store,2018-12-07
CUST00579,35,Female,Multan,Bronze,In-Store,2020-05-16
CUST00580,18,Male,Islamabad,Bronze,In-Store,2015-07-23
CUST00581,35,Male,Peshawar,Platinum,Online,2017-03-14
CUST00582,22,Male,Sialkot,Silver,Online,2021-04-16
CUST00583,29,Female,Rawalpindi,Bronze,In-Store,2018-09-21
CUST00584,43,Female,Multan,Bronze,In-Store,2015-12-20
CUST00585,47,Male,Quetta,Bronze,Mobile App,2017-11-28
CUST00586,37,Male,Hyderabad,Gold,Online,2017-10-10
CUST00587,26,Male,Karachi,Bronze,Online,2024-06-17
CUST00588,29,Female,Faisalabad,Bronze,Online,2023-04-07
CUST00589,29,Male,Bahawalpur,Bronze,In-Store,2022-09-24
CUST00590,18,Male,Lahore,Silver,Online,2016-03-30
CUST00591,38,Male,Multan,Bronze,Mobile App,2017-11-02
CUST00592,18,Male,Lahore,Platinum,Mobile App,2018-10-23
CUST00593,38,Female,Gujranwala,Platinum,In-Store,2020-08-05
CUST00594,19,Male,Sialkot,Silver,In-Store,2023-04-08
CUST00595,22,Male,Sargodha,Silver,In-Store,2021-11-20
CUST00596,46,Female,Quetta,Bronze,In-Store,2023-06-23
CUST00597,38,Female,Faisalabad,Bronze,In-Store,2024-11-09
CUST00598,18,Male,Faisalabad,Bronze,Online,2023-03-29
CUST00599,30,Male,Sialkot,Silver,In-Store,2018-02-17
CUST00600,41,Female,Quetta,Bronze,Online,2021-07-30
CUST00601,29,Male,Karachi,Gold,Mobile App,2019-11-20
CUST00602,33,Male,Lahore,Gold,In-Store,2022-08-31
CUST00603,41,Male,Peshawar,Platinum,In-Store,2022-01-03
CUST00604,38,Female,Karachi,Gold,In-Store,2022-04-26
CUST00605,25,Male,Peshawar,Silver,Mobile App,2018-08-02
CUST00606,38,Male,Hyderabad,Bronze,Online,2021-01-04
CUST00607,34,Female,Islamabad,Platinum,In-Store,2017-04-01
CUST00608,60,Female,Lahore,Bronze,In-Store,2019-04-06
CUST00609,36,Male,Hyderabad,Bronze,Online,2025-09-04
CUST00610,39,Male,Rawalpindi,Silver,Online,2016-03-20
CUST00611,41,Female,Hyderabad,Platinum,In-Store,2023-04-29
CUST00612,33,Male,Karachi,Bronze,In-Store,2024-02-25
CUST00613,28,Female,Lahore,Platinum,Mobile App,2021-04-23
CUST00614,43,Male,Karachi,Bronze,Online,2020-06-26
CUST00615,44,Female,Rawalpindi,Silver,In-Store,2024-12-04
CUST00616,65,Male,Sukkur,Silver,In-Store,2023-08-13
CUST00617,47,Male,Peshawar,Silver,In-Store,2025-03-14
CUST00618,47,Male,Karachi,Platinum,In-Store,2020-03-01
CUST00619,47,Male,Karachi,Bronze,Mobile App,2022-10-27
CUST00620,29,Female,Quetta,Gold,In-Store,2022-01-12
CUST00621,21,Female,Karachi,Silver,In-Store,2023-05-04
CUST00622,24,Female,Lahore,Gold,In-Store,2025-10-18
CUST00623,46,Female,Quetta,Gold,In-Store,2020-10-21
CUST00624,56,Male,Lahore,Bronze,In-Store,2016-01-18
CUST00625,47,Female,Faisalabad,Bronze,In-Store,2020-10-20
CUST00626,35,Male,Islamabad,Gold,In-Store,2018-03-09
CUST00627,59,Female,Islamabad,Bronze,In-Store,2017-04-04
CUST00628,32,Female,Lahore,Bronze,Mobile App,2017-10-31
CUST00629,23,Male,Rawalpindi,Silver,Mobile App,2023-11-22
CUST00630,41,Female,Lahore,Bronze,Online,2024-11-02
CUST00631,54,Other,Sargodha,Gold,In-Store,2018-05-25
CUST00632,27,Male,Islamabad,Bronze,In-Store,2016-05-11
CUST00633,18,Female,Quetta,Bronze,Online,2022-07-22
CUST00634,38,Male,Lahore,Gold,Online,2024-03-25
CUST00635,48,Male,Lahore,Bronze,In-Store,2025-10-04
CUST00636,18,Male,Rawalpindi,Silver,Mobile App,2016-02-24
CUST00637,50,Male,Quetta,Bronze,Online,2022-06-25
CUST00638,20,Male,Karachi,Silver,In-Store,2025-10-21
CUST00639,47,Female,Lahore,Bronze,Mobile App,2023-11-09
CUST00640,18,Male,Sialkot,Gold,Online,2016-08-04
CUST00641,18,Female,Islamabad,Bronze,Mobile App,2015-10-05
CUST00642,46,Male,Hyderabad,Platinum,Mobile App,2015-05-30
CUST00643,53,Male,Karachi,Bronze,In-Store,2022-04-14
CUST00644,37,Female,Gujranwala,Bronze,In-Store,2025-01-24
CUST00645,69,Female,Multan,Bronze,In-Store,2022-04-19
CUST00646,24,Female,Lahore,Bronze,In-Store,2025-03-21
CUST00647,24,Female,Karachi,Bronze,In-Store,2017-03-12
CUST00648,34,Female,Sukkur,Bronze,In-Store,2020-01-14
CUST00649,33,Male,Lahore,Silver,Online,2015-06-21
CUST00650,41,Male,Lahore,Gold,In-Store,2021-10-22
CUST00651,28,Male,Lahore,Bronze,In-Store,2025-03-21
CUST00652,45,Male,Islamabad,Bronze,Mobile App,2017-02-19
CUST00653,45,Male,Faisalabad,Bronze,In-Store,2025-09-17
CUST00654,58,Male,Rawalpindi,Silver,In-Store,2025-07-08
CUST00655,31,Male,Hyderabad,Bronze,Online,2023-05-18
CUST00656,42,Male,Lahore,Bronze,In-Store,2024-03-26
CUST00657,45,Male,Sialkot,Silver,In-Store,2015-12-24
CUST00658,37,Female,Bahawalpur,Silver,In-Store,2024-10-04
CUST00659,35,Female,Karachi,Bronze,In-Store,2018-07-21
CUST00660,18,Female,Sialkot,Gold,In-Store,2024-04-18
CUST00661,39,Female,Lahore,Silver,In-Store,2022-11-07
CUST00662,45,Female,Rawalpindi,Gold,Mobile App,2021-02-04
CUST00663,37,Male,Karachi,Bronze,In-Store,2024-11-06
CUST00664,27,Female,Lahore,Bronze,Mobile App,2018-08-27
CUST00665,18,Female,Karachi,Platinum,Mobile App,2016-07-12
CUST00666,43,Male,Lahore,Silver,Online,2025-12-04
CUST00667,38,Male,Karachi,Bronze,Mobile App,2025-03-22
CUST00668,56,Female,Sargodha,Gold,In-Store,2019-05-20
CUST00669,19,Female,Sukkur,Gold,In-Store,2023-08-17
CUST00670,31,Female,Peshawar,Platinum,In-Store,2025-09-09
CUST00671,20,Male,Islamabad,Silver,Mobile App,2017-07-30
CUST00672,51,Male,Sargodha,Silver,Online,2017-07-26
CUST00673,54,Male,Abbottabad,Bronze,Mobile App,2024-05-14
CUST00674,62,Female,Gujranwala,Silver,In-Store,2021-08-05
CUST00675,44,Male,Peshawar,Bronze,In-Store,2015-03-11
CUST00676,48,Male,Islamabad,Gold,In-Store,2021-01-21
CUST00677,43,Female,Sukkur,Silver,Online,2016-04-25
CUST00678,45,Male,Faisalabad,Silver,In-Store,2017-12-04
CUST00679,38,Female,Peshawar,Silver,Online,2025-11-14
CUST00680,46,Female,Lahore,Bronze,Mobile App,2017-11-09
CUST00681,65,Female,Karachi,Bronze,Online,2018-07-05
CUST00682,40,Female,Abbottabad,Silver,In-Store,2023-08-07
CUST00683,38,Female,Multan,Silver,In-Store,2020-05-02
CUST00684,40,Male,Peshawar,Gold,Online,2018-08-25
CUST00685,36,Male,Karachi,Silver,In-Store,2025-01-09
CUST00686,41,Female,Rawalpindi,Bronze,In-Store,2022-05-09
CUST00687,35,Female,Lahore,Silver,In-Store,2019-11-14
CUST00688,52,Male,Hyderabad,Silver,In-Store,2020-10-17
CUST00689,51,Female,Rawalpindi,Gold,In-Store,2015-09-17
CUST00690,66,Female,Islamabad,Gold,In-Store,2017-01-24
CUST00691,37,Male,Karachi,Silver,Mobile App,2025-05-28
CUST00692,41,Male,Islamabad,Gold,Online,2018-02-04
CUST00693,41,Female,Islamabad,Bronze,Mobile App,2023-10-09
CUST00694,40,Female,Gujranwala,Gold,Online,2018-07-17
CUST00695,52,Female,Hyderabad,Bronze,Online,2018-10-07
CUST00696,18,Female,Islamabad,Gold,In-Store,2017-12-23
CUST00697,43,Male,Rawalpindi,Bronze,Online,2016-01-01
CUST00698,63,Male,Abbottabad,Silver,In-Store,2016-02-13
CUST00699,55,Male,Islamabad,Gold,Online,2015-05-19
CUST00700,54,Male,Multan,Bronze,Online,2015-02-04
CUST00701,48,Female,Karachi,Bronze,In-Store,2023-06-29
CUST00702,30,Male,Rawalpindi,Gold,Online,2023-10-19
CUST00703,28,Male,Lahore,Bronze,Online,2018-07-31
CUST00704,28,Female,Lahore,Bronze,In-Store,2017-11-28
CUST00705,23,Female,Lahore,Silver,In-Store,2018-11-18
CUST00706,50,Male,Rawalpindi,Silver,In-Store,2024-11-20
CUST00707,57,Male,Lahore,Bronze,Mobile App,2023-05-16
CUST00708,43,Male,Gujranwala,Silver,Mobile App,2015-04-17
CUST00709,48,Female,Rawalpindi,Gold,Online,2023-09-10
CUST00710,41,Female,Karachi,Silver,Online,2023-08-17
CUST00711,45,Female,Rawalpindi,Bronze,Online,2019-08-15
CUST00712,18,Male,Karachi,Silver,Online,2018-04-15
CUST00713,42,Female,Karachi,Bronze,In-Store,2023-01-19
CUST00714,32,Male,Karachi,Platinum,In-Store,2022-05-20
CUST00715,37,Female,Gujranwala,Bronze,Mobile App,2021-08-15
CUST00716,40,Male,Rawalpindi,Silver,Mobile App,2022-08-20
CUST00717,28,Male,Karachi,Silver,In-Store,2016-01-20
CUST00718,24,Male,Faisalabad,Gold,In-Store,2017-05-25
CUST00719,28,Female,Lahore,Gold,Mobile App,2022-12-23
CUST00720,19,Male,Quetta,Silver,Online,2017-03-21
CUST00721,22,Male,Sargodha,Platinum,Online,2015-08-18
CUST00722,24,Female,Lahore,Silver,In-Store,2024-05-09
CUST00723,19,Male,Lahore,Platinum,In-Store,2022-12-13
CUST00724,44,Male,Quetta,Bronze,In-Store,2017-06-30
CUST00725,26,Male,Peshawar,Gold,In-Store,2025-04-14
CUST00726,18,Male,Hyderabad,Silver,In-Store,2016-04-30
CUST00727,32,Female,Peshawar,Gold,Mobile App,2021-10-10
CUST00728,23,Male,Lahore,Bronze,In-Store,2022-08-01
CUST00729,56,Male,Hyderabad,Silver,Online,2019-08-15
CUST00730,39,Other,Karachi,Silver,In-Store,2017-05-22
CUST00731,18,Male,Karachi,Gold,In-Store,2015-01-12
CUST00732,45,Female,Sargodha,Silver,Mobile App,2022-12-17
CUST00733,39,Female,Multan,Gold,Online,2024-06-08
CUST00734,34,Male,Islamabad,Silver,Online,2020-01-18
CUST00735,58,Female,Lahore,Silver,In-Store,2018-07-28
CUST00736,25,Female,Karachi,Gold,Mobile App,2018-12-24
CUST00737,51,Male,Faisalabad,Silver,Mobile App,2023-07-03
CUST00738,32,Male,Sukkur,Silver,Online,2015-09-03
CUST00739,37,Male,Peshawar,Silver,In-Store,2025-10-12
CUST00740,28,Male,Sialkot,Gold,Mobile App,2018-03-28
CUST00741,29,Male,Multan,Platinum,In-Store,2025-11-02
CUST00742,32,Male,Karachi,Bronze,Online,2017-11-17
CUST00743,18,Female,Rawalpindi,Bronze,In-Store,2019-06-26
CUST00744,42,Male,Karachi,Bronze,In-Store,2023-03-17
CUST00745,39,Female,Karachi,Bronze,In-Store,2017-07-22
CUST00746,18,Male,Lahore,Bronze,In-Store,2020-07-02
CUST00747,46,Female,Sukkur,Gold,In-Store,2018-12-14
CUST00748,56,Female,Lahore,Bronze,In-Store,2025-01-15
CUST00749,29,Male,Rawalpindi,Silver,Online,2018-04-06
CUST00750,27,Male,Sukkur,Gold,Mobile App,2015-11-26
CUST00751,52,Male,Peshawar,Platinum,In-Store,2023-10-28
CUST00752,43,Male,Karachi,Silver,In-Store,2020-08-13
CUST00753,36,Male,Rawalpindi,Bronze,In-Store,2017-01-13
CUST00754,48,Female,Sialkot,Silver,In-Store,2017-08-23
CUST00755,41,Female,Rawalpindi,Platinum,In-Store,2016-06-29
CUST00756,56,Male,Lahore,Platinum,In-Store,2020-02-03
CUST00757,37,Female,Peshawar,Bronze,Online,2016-11-12
CUST00758,43,Female,Rawalpindi,Platinum,In-Store,2017-03-08
CUST00759,52,Male,Faisalabad,Bronze,Online,2016-12-31
CUST00760,18,Female,Karachi,Gold,In-Store,2018-05-22
CUST00761,52,Male,Bahawalpur,Platinum,Online,2020-04-17
CUST00762,31,Female,Bahawalpur,Bronze,In-Store,2022-07-06
CUST00763,44,Female,Lahore,Bronze,Online,2023-10-09
CUST00764,59,Male,Lahore,Silver,In-Store,2024-01-10
CUST00765,34,Male,Lahore,Bronze,Online,2023-09-12
CUST00766,32,Female,Multan,Platinum,In-Store,2021-02-10
CUST00767,37,Male,Lahore,Silver,In-Store,2023-08-08
CUST00768,19,Female,Multan,Gold,Online,2018-07-04
CUST00769,66,Female,Sargodha,Bronze,Online,2017-05-16
CUST00770,37,Male,Lahore,Platinum,In-Store,2019-01-05
CUST00771,59,Male,Lahore,Gold,In-Store,2019-05-21
CUST00772,33,Female,Karachi,Bronze,In-Store,2020-08-31
CUST00773,38,Female,Islamabad,Bronze,In-Store,2025-01-04
CUST00774,50,Female,Sukkur,Bronze,Online,2021-01-23
CUST00775,23,Male,Karachi,Silver,Mobile App,2024-09-08
CUST00776,36,Female,Peshawar,Gold,In-Store,2024-01-04
CUST00777,49,Male,Islamabad,Gold,In-Store,2016-08-02
CUST00778,35,Male,Islamabad,Silver,In-Store,2025-07-08
CUST00779,31,Male,Lahore,Silver,Online,2018-02-20
CUST00780,52,Female,Hyderabad,Platinum,In-Store,2017-03-16
CUST00781,56,Female,Gujranwala,Silver,In-Store,2015-09-24
CUST00782,58,Female,Karachi,Gold,In-Store,2025-03-04
CUST00783,29,Female,Multan,Bronze,Online,2017-01-31
CUST00784,30,Male,Rawalpindi,Bronze,Mobile App,2021-05-15
CUST00785,31,Female,Karachi,Bronze,In-Store,2018-05-04
CUST00786,47,Female,Lahore,Platinum,In-Store,2018-12-02
CUST00787,22,Female,Lahore,Gold,In-Store,2021-03-26
CUST00788,23,Female,Sialkot,Platinum,In-Store,2017-01-26
CUST00789,28,Male,Rawalpindi,Bronze,In-Store,2019-08-26
CUST00790,25,Male,Gujranwala,Bronze,Online,2022-03-16
CUST00791,49,Female,Abbottabad,Bronze,Online,2020-08-30
CUST00792,48,Male,Islamabad,Silver,In-Store,2022-06-18
CUST00793,31,Male,Faisalabad,Platinum,In-Store,2025-07-06
CUST00794,35,Female,Abbottabad,Bronze,In-Store,2024-11-23
CUST00795,18,Female,Lahore,Platinum,Mobile App,2017-05-25
CUST00796,32,Male,Karachi,Bronze,Online,2018-08-05
CUST00797,54,Male,Rawalpindi,Bronze,In-Store,2015-10-03
CUST00798,31,Male,Faisalabad,Bronze,Mobile App,2020-12-01
CUST00799,23,Male,Bahawalpur,Bronze,Mobile App,2021-10-29
CUST00800,55,Male,Rawalpindi,Silver,Online,2022-01-15
CUST00801,23,Male,Rawalpindi,Platinum,In-Store,2015-10-13
CUST00802,58,Female,Faisalabad,Platinum,In-Store,2023-07-24
CUST00803,75,Male,Rawalpindi,Bronze,Mobile App,2017-08-10
CUST00804,36,Male,Sukkur,Silver,In-Store,2024-05-21
CUST00805,54,Female,Multan,Silver,In-Store,2018-03-15
CUST00806,18,Male,Gujranwala,Bronze,Online,2023-02-06
CUST00807,18,Female,Karachi,Silver,Mobile App,2016-08-21
CUST00808,27,Male,Sukkur,Bronze,Mobile App,2018-04-18
CUST00809,48,Male,Abbottabad,Bronze,Online,2018-09-11
CUST00810,38,Male,Sargodha,Platinum,In-Store,2020-07-15
CUST00811,35,Male,Abbottabad,Gold,Online,2020-10-01
CUST00812,21,Male,Quetta,Gold,Mobile App,2020-11-04
CUST00813,36,Female,Peshawar,Silver,Online,2022-11-08
CUST00814,29,Female,Karachi,Silver,Online,2025-10-08
CUST00815,26,Female,Lahore,Bronze,Online,2015-03-18
CUST00816,24,Female,Gujranwala,Bronze,Online,2020-11-26
CUST00817,40,Male,Islamabad,Platinum,In-Store,2025-09-28
CUST00818,28,Female,Multan,Silver,In-Store,2015-06-12
CUST00819,37,Female,Multan,Silver,In-Store,2024-02-22
CUST00820,18,Male,Multan,Silver,Online,2023-04-01
CUST00821,44,Female,Islamabad,Platinum,In-Store,2024-03-20
CUST00822,41,Female,Sukkur,Bronze,In-Store,2019-05-03
CUST00823,34,Female,Lahore,Gold,Mobile App,2021-09-04
CUST00824,40,Female,Sialkot,Bronze,In-Store,2020-09-09
CUST00825,50,Female,Karachi,Bronze,In-Store,2019-06-28
CUST00826,19,Female,Hyderabad,Platinum,Online,2023-02-21
