store_id,sku_id,sku_name,category,stock_on_hand,reorder_point,safety_stock,forecast_total_demand,forecast_average_daily_demand,forecast_demand_std,days_of_forecast_coverage,demand_variability_ratio,stockout_risk_flag,overstock_risk_flag,demand_volatility_flag,inventory_status,replenishment_priority,recommended_order_quantity
ST17,SKU03856,EliteHome Writing Instruments Pack of 6,Stationery & Office,118.0,84.0,40.0,24.711299999999994,24.711299999999994,0.0,4.775143355468956,0.0,0,1,0,OVERSTOCK,NONE,0
ST17,SKU04215,SoftTouch Frozen Meat Family Pack,Frozen Foods,248.0,71.0,14.0,15.864000000000004,15.864000000000004,0.0,15.632879475542104,0.0,0,1,0,OVERSTOCK,NONE,0
ST17,SKU04905,PureLife Cooking Oil 500g,Grocery,422.0,79.0,38.0,0.0,0.0,0.0,0.0,0.0,0,1,0,OVERSTOCK,NONE,0
ST18,SKU00486,SmartBuy Batteries Pack of 6,Electronics & Accessories,81.0,31.0,9.0,21.78677301587302,21.78677301587302,0.0,3.7178521087536214,0.0,0,1,0,OVERSTOCK,NONE,0
ST18,SKU01174,NovaFresh Home Decor 2L,Home & Kitchen,454.0,80.0,23.0,0.0,0.0,0.0,0.0,0.0,0,1,0,OVERSTOCK,NONE,0
ST18,SKU01788,NutriPlus Frozen Meat 1L,Frozen Foods,89.0,54.0,22.0,17.045066666666667,17.045066666666667,0.0,5.2214521503778215,0.0,0,1,0,OVERSTOCK,NONE,0
ST18,SKU02064,CityFresh Soft Drinks 1kg,Beverages,185.0,40.0,18.0,0.0,0.0,0.0,0.0,0.0,0,1,0,OVERSTOCK,NONE,0
ST18,SKU04388,SmartBuy Mobile Accessories Pack of 12,Electronics & Accessories,172.0,51.0,13.0,12.895333333333332,12.895333333333332,0.0,13.338158506953421,0.0,0,1,0,OVERSTOCK,NONE,0
ST18,SKU04726,CleanWave OTC Medicine 2kg,Health & Wellness,90.0,23.0,6.0,13.348323809523816,13.348323809523816,0.0,6.742419593970776,0.0,0,1,0,OVERSTOCK,NONE,0
ST19,SKU00873,QuickBite Cookware 2L,Home & Kitchen,69.0,36.0,17.0,20.897733333333328,20.897733333333328,0.0,3.3017934959453346,0.0,0,1,0,OVERSTOCK,NONE,0
ST19,SKU01032,PrimeCare Office Supplies 250ml,Stationery & Office,149.0,28.0,12.0,12.876866666666668,12.876866666666668,0.0,11.57113790621942,0.0,0,1,0,OVERSTOCK,NONE,0
ST19,SKU01181,CityFresh Laundry 500ml,Home Care,119.0,47.0,17.0,8.528455555555555,8.528455555555555,0.0,13.95328840313669,0.0,0,1,0,OVERSTOCK,NONE,0
ST19,SKU01186,FamilyChoice Notebooks Family Pack,Stationery & Office,95.0,63.0,17.0,27.447657142857132,27.447657142857132,0.0,3.4611332947490716,0.0,0,1,0,OVERSTOCK,NONE,0
ST19,SKU02768,MetroBrand Notebooks 100g,Stationery & Office,119.0,39.0,11.0,7.019666666666667,7.019666666666667,0.0,16.95237190749798,0.0,0,1,0,OVERSTOCK,NONE,0
ST19,SKU04943,SunriseFoods Flour & Atta Pack of 12,Grocery,89.0,52.0,26.0,0.0,0.0,0.0,0.0,0.0,0,1,0,OVERSTOCK,NONE,0
ST20,SKU00631,CrispKing Cookware 250g,Home & Kitchen,283.0,90.0,24.0,22.6145,22.6145,0.0,12.514094939087753,0.0,0,1,0,OVERSTOCK,NONE,0
ST20,SKU01176,MetroBrand Chips & Crisps 1kg,Snacks & Confectionery,144.0,83.0,22.0,15.95509523809524,15.95509523809524,0.0,9.025330018474468,0.0,0,1,0,OVERSTOCK,NONE,0
ST20,SKU01981,NatureBlend Mobile Accessories 500ml,Electronics & Accessories,234.0,43.0,11.0,19.89462857142858,19.89462857142858,0.0,11.761968772619166,0.0,0,1,0,OVERSTOCK,NONE,0
ST20,SKU02938,MetroBrand Candy Pack of 6,Snacks & Confectionery,189.0,54.0,17.0,28.81266507936508,28.81266507936508,0.0,6.5596153455223805,0.0,0,1,0,OVERSTOCK,NONE,0
ST20,SKU03749,PremiumSelect Eggs 250ml,Dairy & Bakery,124.0,22.0,9.0,3.009,3.009,0.0,41.20970422067132,0.0,0,1,0,OVERSTOCK,NONE,0
ST20,SKU03760,SparkleClean Storage & Containers 1L,Home & Kitchen,86.0,45.0,13.0,21.649271428571424,21.649271428571424,0.0,3.972420055046393,0.0,0,1,0,OVERSTOCK,NONE,0
ST20,SKU04145,CleanWave Notebooks 100g,Stationery & Office,510.0,86.0,29.0,5.011333333333334,5.011333333333334,0.0,101.76932286816547,0.0,0,1,0,OVERSTOCK,NONE,0
ST20,SKU04319,HealthFirst Home Decor 100g,Home & Kitchen,252.0,72.0,19.0,4.0555,4.0555,0.0,62.13783750462335,0.0,0,1,0,OVERSTOCK,NONE,0
ST21,SKU00592,UrbanBite Kids Wear 100g,Apparel & Footwear,483.0,81.0,37.0,40.63217460317464,40.63217460317464,0.0,11.887131435053998,0.0,0,1,0,OVERSTOCK,NONE,0
ST21,SKU00596,NovaFresh Skin Care 1kg,Personal Care,115.0,83.0,37.0,6.957666666666667,6.957666666666667,0.0,16.528529679490248,0.0,0,1,0,OVERSTOCK,NONE,0
ST21,SKU03006,TrueTaste Storage & Containers Pack of 12,Home & Kitchen,173.0,64.0,20.0,22.762436507936503,2.5291596119929447,7.587478835978834,68.40216773178592,3.0,0,1,1,OVERSTOCK,NONE,0
ST21,SKU03609,CityFresh Pulses & Lentils 250g,Grocery,508.0,97.0,41.0,6.029733333333334,6.029733333333334,0.0,84.24916524777215,0.0,0,1,0,OVERSTOCK,NONE,0
ST21,SKU03709,PurePlus Cheese 250ml,Dairy & Bakery,272.0,76.0,20.0,18.02866666666666,18.02866666666666,0.0,15.08708353363163,0.0,0,1,0,OVERSTOCK,NONE,0
ST21,SKU04250,PureLife OTC Medicine 1kg,Health & Wellness,100.0,29.0,11.0,24.97444761904761,24.97444761904761,0.0,4.0040925639425,0.0,0,1,0,OVERSTOCK,NONE,0
ST21,SKU04475,GreenValley Men's Grooming Pack of 12,Personal Care,428.0,93.0,40.0,3.917533333333333,3.917533333333333,0.0,109.25242074094244,0.0,0,1,0,OVERSTOCK,NONE,0
ST22,SKU00386,FamilyChoice Coffee 250ml,Beverages,434.0,94.0,23.0,20.9309,20.9309,0.0,20.734894342813732,0.0,0,1,0,OVERSTOCK,NONE,0
ST22,SKU00516,GoldenHarvest Batteries 250g,Electronics & Accessories,284.0,94.0,23.0,4.037933333333334,4.037933333333334,0.0,70.33300863478016,0.0,0,1,0,OVERSTOCK,NONE,0
ST22,SKU01684,HealthFirst Flour & Atta Family Pack,Grocery,378.0,91.0,39.0,21.018266666666666,21.018266666666666,0.0,17.98435646453561,0.0,0,1,0,OVERSTOCK,NONE,0
ST22,SKU01818,CleanWave Surface Cleaners 2L,Home Care,248.0,80.0,17.0,47.09321904761904,47.09321904761904,0.0,5.266150945197247,0.0,0,1,0,OVERSTOCK,NONE,0
ST22,SKU02408,TrueTaste Home Decor Medium,Home & Kitchen,264.0,56.0,26.0,19.803933333333333,19.803933333333333,0.0,13.33068515008803,0.0,0,1,0,OVERSTOCK,NONE,0
ST22,SKU02464,PureLife First Aid 100g,Health & Wellness,85.0,29.0,6.0,10.017847619047618,10.017847619047618,0.0,8.484856551259943,0.0,0,1,0,OVERSTOCK,NONE,0
ST22,SKU02710,UrbanBite Pest Control 250ml,Home Care,254.0,62.0,18.0,8.004666666666667,8.004666666666667,0.0,31.731489964187556,0.0,0,1,0,OVERSTOCK,NONE,0
ST22,SKU03357,EliteHome Storage & Containers Large,Home & Kitchen,206.0,49.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1,0,OVERSTOCK,NONE,0
ST22,SKU04887,SmartBuy Storage & Containers 1L,Home & Kitchen,205.0,44.0,15.0,41.24469365079367,41.24469365079367,0.0,4.970336347644449,0.0,0,1,0,OVERSTOCK,NONE,0
ST23,SKU00894,GoldenHarvest Bath & Body 1kg,Personal Care,306.0,93.0,44.0,14.013666666666664,14.013666666666664,0.0,21.83582693085322,0.0,0,1,0,OVERSTOCK,NONE,0
ST23,SKU02884,SparkleClean Juices Pack of 6,Beverages,159.0,91.0,36.0,5.939533333333332,5.939533333333332,0.0,26.769779892920884,0.0,0,1,0,OVERSTOCK,NONE,0
ST23,SKU03290,EverydayPlus Kids Wear 500g,Apparel & Footwear,374.0,65.0,16.0,4.016,4.016,0.0,93.12749003984064,0.0,0,1,0,OVERSTOCK,NONE,0
ST23,SKU03332,EliteHome Namkeen 2kg,Snacks & Confectionery,161.0,57.0,15.0,38.41239365079367,38.41239365079367,0.0,4.191355567779709,0.0,0,1,0,OVERSTOCK,NONE,0
ST23,SKU03613,FamilyChoice Ready Meals 250ml,Frozen Foods,115.0,41.0,18.0,20.202885714285717,20.202885714285717,0.0,5.692256127483909,0.0,0,1,0,OVERSTOCK,NONE,0
ST24,SKU00932,NatureBlend Writing Instruments 500g,Stationery & Office,292.0,95.0,32.0,38.25758412698413,38.25758412698413,0.0,7.632473577808703,0.0,0,1,0,OVERSTOCK,NONE,0
ST24,SKU02255,ZestyCo Oral Care 1L,Personal Care,150.0,44.0,15.0,12.004133333333332,12.004133333333332,0.0,12.495695926958494,0.0,0,1,0,OVERSTOCK,NONE,0
ST24,SKU03318,HealthFirst Eggs Large,Dairy & Bakery,58.0,54.0,23.0,1.002,1.002,0.0,57.884231536926144,0.0,0,1,0,OVERSTOCK,NONE,0
ST24,SKU03439,UrbanBite First Aid 1kg,Health & Wellness,50.0,48.0,13.0,12.85886666666667,12.85886666666667,0.0,3.8883675596086738,0.0,0,1,0,OVERSTOCK,NONE,0
ST25,SKU00516,GoldenHarvest Batteries 250g,Electronics & Accessories,423.0,83.0,23.0,3.067333333333333,3.067333333333333,0.0,137.90480330362965,0.0,0,1,0,OVERSTOCK,NONE,0
ST25,SKU00732,GreenValley Home Decor 500g,Home & Kitchen,305.0,66.0,25.0,3.006333333333333,3.006333333333333,0.0,101.45248918948887,0.0,0,1,0,OVERSTOCK,NONE,0
ST25,SKU01023,CrispKing Men's Grooming Large,Personal Care,206.0,57.0,12.0,9.018666666666666,0.25767619047619045,1.524432901062316,799.4529863985808,5.916079783099616,0,1,1,OVERSTOCK,NONE,0
ST25,SKU01423,BasicNeeds Mobile Accessories 500g,Electronics & Accessories,458.0,96.0,34.0,14.060290476190474,14.060290476190474,0.0,32.57400697201609,0.0,0,1,0,OVERSTOCK,NONE,0
ST25,SKU02550,PureLife Juices Family Pack,Beverages,86.0,75.0,23.0,12.912333333333336,12.912333333333336,0.0,6.6602989389988885,0.0,0,1,0,OVERSTOCK,NONE,0
ST25,SKU02763,TrueTaste Dishwashing 1kg,Home Care,307.0,83.0,24.0,11.113333333333332,11.113333333333332,0.0,27.62447510497901,0.0,0,1,0,OVERSTOCK,NONE,0
ST25,SKU03942,NatureBlend Pulses & Lentils 2kg,Grocery,70.0,32.0,9.0,22.36403809523809,22.36403809523809,0.0,3.130025074268895,0.0,0,1,0,OVERSTOCK,NONE,0
ST26,SKU02472,UrbanBite Oral Care Medium,Personal Care,312.0,87.0,39.0,12.0598,12.0598,0.0,25.871075805568918,0.0,0,1,0,OVERSTOCK,NONE,0
ST26,SKU02949,NatureBlend Chips & Crisps Pack of 6,Snacks & Confectionery,72.0,29.0,7.0,26.0338,26.0338,0.0,2.765635443154668,0.0,0,1,0,OVERSTOCK,NONE,0
ST26,SKU03582,CleanWave Cookware 1kg,Home & Kitchen,405.0,83.0,25.0,15.233333333333334,15.233333333333334,0.0,26.58643326039387,0.0,0,1,0,OVERSTOCK,NONE,0
ST26,SKU04540,ZestyCo Batteries 1kg,Electronics & Accessories,79.0,35.0,14.0,21.64336666666667,21.64336666666667,0.0,3.6500790850468423,0.0,0,1,0,OVERSTOCK,NONE,0
ST26,SKU04643,EverydayPlus Notebooks 2L,Stationery & Office,174.0,35.0,11.0,22.125733333333336,0.9219055555555556,4.516396404296322,188.73950693912968,4.898979485566357,0,1,1,OVERSTOCK,NONE,0
ST26,SKU04953,EliteHome Candy Pack of 6,Snacks & Confectionery,157.0,29.0,8.0,7.023666666666666,7.023666666666666,0.0,22.35299701010868,0.0,0,1,0,OVERSTOCK,NONE,0
ST27,SKU01302,FamilyChoice Spices & Seasoning 500g,Grocery,113.0,63.0,30.0,9.995733333333334,9.995733333333334,0.0,11.304823391313626,0.0,0,1,0,OVERSTOCK,NONE,0
ST27,SKU02014,NovaFresh Home Decor 250ml,Home & Kitchen,249.0,78.0,30.0,22.01298095238096,22.01298095238096,0.0,11.311507539058118,0.0,0,1,0,OVERSTOCK,NONE,0
ST27,SKU02284,ValueChoice Eggs 500g,Dairy & Bakery,85.0,74.0,22.0,4.966,4.966,0.0,17.1163914619412,0.0,0,1,0,OVERSTOCK,NONE,0
ST27,SKU02365,BasicNeeds Juices 1L,Beverages,364.0,90.0,44.0,7.561006349206348,7.561006349206348,0.0,48.14173976169294,0.0,0,1,0,OVERSTOCK,NONE,0
ST27,SKU02432,SparkleClean Dishwashing Large,Home Care,77.0,27.0,8.0,34.40513333333334,34.40513333333334,0.0,2.238038122218196,0.0,0,1,0,OVERSTOCK,NONE,0
ST27,SKU03837,GoldenHarvest Eggs 500ml,Dairy & Bakery,158.0,28.0,11.0,41.30586190476191,41.30586190476191,0.0,3.82512294173397,0.0,0,1,0,OVERSTOCK,NONE,0
ST27,SKU04250,PureLife OTC Medicine 1kg,Health & Wellness,123.0,37.0,10.0,21.60340952380953,21.60340952380953,0.0,5.693545727790762,0.0,0,1,0,OVERSTOCK,NONE,0
ST28,SKU00866,PrimeCare Cookware Medium,Home & Kitchen,245.0,90.0,29.0,3.018666666666667,3.018666666666667,0.0,81.16166077738515,0.0,0,1,0,OVERSTOCK,NONE,0
ST28,SKU02445,NatureBlend Butter & Ghee 2L,Dairy & Bakery,184.0,64.0,25.0,12.962333333333332,12.962333333333332,0.0,14.194975184508964,0.0,0,1,0,OVERSTOCK,NONE,0
ST28,SKU03115,NutriPlus Frozen Vegetables 100g,Frozen Foods,126.0,25.0,5.0,4.1044,4.1044,0.0,30.698762303869017,0.0,0,1,0,OVERSTOCK,NONE,0
ST28,SKU04158,EliteHome Men's Wear Pack of 12,Apparel & Footwear,220.0,64.0,16.0,18.904666666666667,18.904666666666667,0.0,11.637338223366363,0.0,0,1,0,OVERSTOCK,NONE,0
ST28,SKU04160,BasicNeeds First Aid Medium,Health & Wellness,496.0,86.0,25.0,18.9118,18.9118,0.0,26.227011706976597,0.0,0,1,0,OVERSTOCK,NONE,0
ST28,SKU04375,SmartBuy Women's Wear 100g,Apparel & Footwear,116.0,84.0,34.0,8.002666666666666,8.002666666666666,0.0,14.49516827724092,0.0,0,1,0,OVERSTOCK,NONE,0
ST29,SKU00012,HomeStyle Vitamins & Supplements 1kg,Health & Wellness,324.0,97.0,26.0,34.67464285714286,34.67464285714286,0.0,9.34400395513395,0.0,0,1,0,OVERSTOCK,NONE,0
ST29,SKU00649,DailyBest Bread Medium,Dairy & Bakery,189.0,38.0,11.0,16.028533333333336,16.028533333333336,0.0,11.79147187515597,0.0,0,1,0,OVERSTOCK,NONE,0
ST29,SKU00767,PrimeCare Frozen Meat 500ml,Frozen Foods,356.0,95.0,43.0,10.013333333333332,10.013333333333332,0.0,35.552596537949405,0.0,0,1,0,OVERSTOCK,NONE,0
ST29,SKU02763,TrueTaste Dishwashing 1kg,Home Care,433.0,74.0,27.0,42.733538095238096,1.1870427248677249,7.12225634920635,364.7720431025347,6.000000000000001,0,1,1,OVERSTOCK,NONE,0
ST29,SKU02773,UrbanBite Tea Family Pack,Beverages,74.0,37.0,13.0,19.635780952380948,19.635780952380948,0.0,3.768630347805295,0.0,0,1,0,OVERSTOCK,NONE,0
ST29,SKU03414,SoftTouch Women's Wear Family Pack,Apparel & Footwear,189.0,49.0,17.0,16.625133333333338,16.625133333333338,0.0,11.368329878056112,0.0,0,1,0,OVERSTOCK,NONE,0
ST29,SKU03923,HomeStyle Cookware 500ml,Home & Kitchen,102.0,61.0,25.0,38.38778253968256,38.38778253968256,0.0,2.6570953895177367,0.0,0,1,0,OVERSTOCK,NONE,0
ST29,SKU04475,GreenValley Men's Grooming Pack of 12,Personal Care,190.0,51.0,19.0,3.919533333333333,3.919533333333333,0.0,48.475158607317205,0.0,0,1,0,OVERSTOCK,NONE,0
ST29,SKU04641,NatureBlend Biscuits & Cookies Family Pack,Snacks & Confectionery,125.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1,0,OVERSTOCK,NONE,0
ST29,SKU04847,ValueChoice Small Appliances 500g,Electronics & Accessories,199.0,98.0,32.0,20.004304761904763,20.004304761904763,0.0,9.947858841811192,0.0,0,1,0,OVERSTOCK,NONE,0
ST30,SKU00521,FreshFarm Writing Instruments 500ml,Stationery & Office,303.0,74.0,20.0,19.97714285714286,19.97714285714286,0.0,15.167334096109839,0.0,0,1,0,OVERSTOCK,NONE,0
ST30,SKU02172,PureLife Pulses & Lentils 2kg,Grocery,104.0,30.0,8.0,53.11594444444444,53.11594444444444,0.0,1.9579808113696768,0.0,0,1,0,OVERSTOCK,NONE,0
ST30,SKU03031,PureLife Chocolates Large,Snacks & Confectionery,448.0,85.0,29.0,15.008333333333333,15.008333333333333,0.0,29.850083287062745,0.0,0,1,0,OVERSTOCK,NONE,0
ST30,SKU03220,CrispKing Energy Drinks Small,Beverages,178.0,38.0,14.0,3.957333333333333,3.957333333333333,0.0,44.97978436657682,0.0,0,1,0,OVERSTOCK,NONE,0
ST30,SKU04761,FreshFarm Office Supplies Pack of 6,Stationery & Office,34.0,29.0,14.0,22.45955238095238,22.45955238095238,0.0,1.5138324853185812,0.0,0,1,0,OVERSTOCK,NONE,0
ST30,SKU04801,EverydayPlus Butter & Ghee Large,Dairy & Bakery,95.0,54.0,16.0,10.998333333333331,10.998333333333331,0.0,8.637672374602214,0.0,0,1,0,OVERSTOCK,NONE,0
ST01,SKU00001,NutriPlus Cookware Large,Home & Kitchen,0.0,0.0,0.0,27.741828571428574,1.0669934065934066,5.440620201094621,0.0,5.099019513592785,1,0,1,STOCKOUT,URGENT,28
ST01,SKU00196,PremiumSelect Butter & Ghee Family Pack,Dairy & Bakery,0.0,0.0,0.0,11.033704761904762,11.033704761904762,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST01,SKU00228,FamilyChoice Mobile Accessories 250ml,Electronics & Accessories,0.0,0.0,0.0,6.998800000000001,6.998800000000001,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST01,SKU00246,CleanWave Cookware Medium,Home & Kitchen,0.0,0.0,0.0,18.19242380952381,18.19242380952381,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,19
ST01,SKU00597,EliteHome Frozen Meat Medium,Frozen Foods,0.0,0.0,0.0,29.10224761904762,29.10224761904762,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,30
ST01,SKU00785,EverydayPlus Pest Control 2L,Home Care,0.0,0.0,0.0,40.22589523809525,40.22589523809525,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,41
ST01,SKU00827,NutriPlus Energy Drinks Medium,Beverages,0.0,0.0,0.0,12.119361904761904,12.119361904761904,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,13
ST01,SKU00868,HealthFirst Laundry Medium,Home Care,0.0,0.0,0.0,20.55299047619047,20.55299047619047,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21
ST01,SKU01127,SunriseFoods Vitamins & Supplements 500ml,Health & Wellness,0.0,0.0,0.0,3.999333333333333,3.999333333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST01,SKU01270,NutriPlus Laundry Family Pack,Home Care,0.0,0.0,0.0,15.104814285714284,15.104814285714284,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,16
ST01,SKU01348,CityFresh Footwear 250ml,Apparel & Footwear,0.0,0.0,0.0,3.2846523809523807,3.2846523809523807,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,4
ST01,SKU01387,QuickBite Bottled Water Pack of 6,Beverages,0.0,0.0,0.0,16.096999999999998,16.096999999999998,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,17
ST01,SKU01501,SunriseFoods Biscuits & Cookies Small,Snacks & Confectionery,0.0,0.0,0.0,8.976,0.5984,2.3175932343705186,0.0,3.872983346207417,1,0,1,STOCKOUT,URGENT,9
ST01,SKU01535,NutriPlus Hair Care 250ml,Personal Care,0.0,0.0,0.0,7.0553333333333335,7.0553333333333335,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8
ST01,SKU01537,QuickBite Laundry Large,Home Care,0.0,0.0,0.0,14.046380952380952,14.046380952380952,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,15
ST01,SKU01578,TrueTaste Ice Cream 250ml,Frozen Foods,0.0,0.0,0.0,17.06853333333333,17.06853333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18
ST01,SKU01908,SmartBuy Small Appliances Small,Electronics & Accessories,0.0,0.0,0.0,22.7435,22.7435,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,23
ST01,SKU01932,EverydayPlus Energy Drinks 500g,Beverages,0.0,0.0,0.0,35.32479047619048,35.32479047619048,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,36
ST01,SKU02345,NutriPlus Pest Control Small,Home Care,0.0,0.0,0.0,32.025717316017314,32.025717316017314,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,33
ST01,SKU02440,GreenValley Oral Care 2L,Personal Care,0.0,0.0,0.0,20.85091428571428,20.85091428571428,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,21
ST01,SKU02754,FreshFarm OTC Medicine 1L,Health & Wellness,0.0,0.0,0.0,11.942666666666666,11.942666666666666,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,12
ST01,SKU02962,SoftTouch Footwear Large,Apparel & Footwear,0.0,0.0,0.0,17.075533333333333,17.075533333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,18
ST01,SKU03131,QuickBite Tea Pack of 6,Beverages,0.0,0.0,0.0,8.021428571428572,8.021428571428572,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,9
ST01,SKU03207,QuickBite Sugar & Salt 2L,Grocery,0.0,0.0,0.0,9.309563492063493,9.309563492063493,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST01,SKU03493,CityFresh Office Supplies 500g,Stationery & Office,0.0,0.0,0.0,19.81533333333333,19.81533333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,20
ST01,SKU03502,ValueChoice Flour & Atta 1L,Grocery,0.0,0.0,0.0,26.347047619047625,26.347047619047625,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,27
ST01,SKU03797,PremiumSelect Rice & Grains Small,Grocery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,0
ST01,SKU03891,MetroBrand Eggs Medium,Dairy & Bakery,0.0,0.0,0.0,19.676133333333336,19.676133333333336,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,20
ST01,SKU03909,CityFresh Candy 250g,Snacks & Confectionery,0.0,0.0,0.0,1.008,1.008,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,2
ST01,SKU04383,CityFresh Batteries Family Pack,Electronics & Accessories,0.0,0.0,0.0,7.021333333333333,7.021333333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8
ST01,SKU04539,CleanWave Pulses & Lentils 1L,Grocery,0.0,0.0,0.0,4.994,4.994,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
ST01,SKU04599,FreshFarm Home Decor Pack of 12,Home & Kitchen,0.0,0.0,0.0,58.27795238095234,58.27795238095234,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,59
ST01,SKU04617,CrispKing Frozen Meat 500ml,Frozen Foods,0.0,0.0,0.0,22.15738095238096,22.15738095238096,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,23
ST01,SKU04639,FamilyChoice Eggs 250ml,Dairy & Bakery,0.0,0.0,0.0,32.347041125541125,32.347041125541125,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,33
ST01,SKU04646,ZestyCo Chocolates Small,Snacks & Confectionery,0.0,37.0,9.0,13.9692,13.9692,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,37
ST01,SKU04676,DailyBest Dishwashing Large,Home Care,0.0,0.0,0.0,26.841961904761902,26.841961904761902,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,27
ST01,SKU04923,NutriPlus Biscuits & Cookies 250ml,Snacks & Confectionery,0.0,0.0,0.0,5.0612,5.0612,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6
ST01,SKU04980,FreshFarm OTC Medicine 2L,Health & Wellness,0.0,0.0,0.0,15.902466666666667,15.902466666666667,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,16
ST02,SKU00025,CityFresh Mobile Accessories Pack of 6,Electronics & Accessories,0.0,0.0,0.0,6.992666666666667,6.992666666666667,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST02,SKU00058,NutriPlus Office Supplies 2L,Stationery & Office,0.0,0.0,0.0,4.99,4.99,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
ST02,SKU00115,QuickBite Office Supplies Family Pack,Stationery & Office,0.0,0.0,0.0,4.998,4.998,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
ST02,SKU00408,HomeStyle Cookware 1kg,Home & Kitchen,0.0,0.0,0.0,6.008666666666666,6.008666666666666,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST02,SKU00459,UrbanBite Writing Instruments 250g,Stationery & Office,0.0,0.0,0.0,15.980666666666664,15.980666666666664,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,16
ST02,SKU00760,SmartBuy Tea Medium,Beverages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,0
ST02,SKU00928,SoftTouch Juices 250g,Beverages,0.0,0.0,0.0,4.002,4.002,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
ST02,SKU01004,CityFresh Storage & Containers 100g,Home & Kitchen,0.0,0.0,0.0,5.994800000000001,5.994800000000001,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,6
ST02,SKU01023,CrispKing Men's Grooming Large,Personal Care,0.0,0.0,0.0,9.008,9.008,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,10
ST02,SKU01244,GreenValley Batteries Pack of 6,Electronics & Accessories,0.0,0.0,0.0,6.035466666666667,6.035466666666667,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,7
ST02,SKU01285,CrispKing Bread 500g,Dairy & Bakery,0.0,0.0,0.0,7.998733333333333,7.998733333333333,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,8
ST02,SKU01349,PurePlus Dishwashing 100g,Home Care,0.0,0.0,0.0,2.995,2.995,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,3
ST02,SKU01365,TrueTaste Candy Pack of 6,Snacks & Confectionery,0.0,0.0,0.0,35.04420793650795,35.04420793650795,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,36
ST02,SKU01403,PureLife Frozen Vegetables Medium,Frozen Foods,0.0,0.0,0.0,4.021199999999999,4.021199999999999,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
ST02,SKU01624,GoldenHarvest Oral Care Family Pack,Personal Care,0.0,0.0,0.0,4.031,4.031,0.0,0.0,0.0,1,0,0,STOCKOUT,URGENT,5
