store_id,sku_id,sku_name,category,subcategory,brand,forecast_total_demand,forecast_average_daily_demand,forecast_demand_std,forecast_days,stock_on_hand,reorder_point,safety_stock,days_of_forecast_coverage,stock_above_reorder,stock_above_safety,stockout_risk_flag,overstock_risk_flag,demand_volatility_flag,inventory_status,replenishment_priority,recommended_order_quantity,unit_price,cost_price,inventory_cost_value,inventory_retail_value,estimated_replenishment_cost,estimated_replenishment_retail_value,last_restock_date
ST08,SKU04228,UrbanBite Yogurt 250g,Dairy & Bakery,Yogurt,UrbanBite,0.0,0.0,0.0,1,215.0,44.0,17.0,0.0,171.0,198.0,0,1,0,OVERSTOCK,NONE,0,79.26,62.1,13351.5,17040.9,0.0,0.0,2025-08-11
ST08,SKU04480,ZestyCo Oral Care Family Pack,Personal Care,Oral Care,ZestyCo,9.012,9.012,0.0,1,52.0,28.0,7.0,5.770084332001775,24.0,45.0,0,1,0,OVERSTOCK,NONE,0,584.24,431.77,22452.04,30380.48,0.0,0.0,2025-11-21
ST09,SKU00488,PrimeCare Butter & Ghee Family Pack,Dairy & Bakery,Butter & Ghee,PrimeCare,5.008666666666667,5.008666666666667,0.0,1,47.0,22.0,5.0,9.383734859576734,25.0,42.0,0,1,0,OVERSTOCK,NONE,0,289.84,216.21,10161.87,13622.48,0.0,0.0,2025-12-24
ST09,SKU00775,PurePlus Candy 2kg,Snacks & Confectionery,Candy,PurePlus,33.83806031746031,33.83806031746031,0.0,1,86.0,21.0,10.0,2.5415168361652314,65.0,76.0,0,1,0,OVERSTOCK,NONE,0,52.62,38.68,3326.48,4525.32,0.0,0.0,2025-06-29
ST09,SKU01022,NatureBlend Vitamins & Supplements Medium,Health & Wellness,Vitamins & Supplements,NatureBlend,7.016,7.016,0.0,1,25.0,25.0,8.0,3.563283922462942,0.0,17.0,0,0,0,HEALTHY,NONE,0,859.9,658.79,16469.75,21497.5,0.0,0.0,2025-12-10
ST09,SKU01023,CrispKing Men's Grooming Large,Personal Care,Men's Grooming,CrispKing,3.122466666666667,3.122466666666667,0.0,1,173.0,37.0,12.0,55.40491491769327,136.0,161.0,0,1,0,OVERSTOCK,NONE,0,526.16,382.68,66203.64,91025.68,0.0,0.0,2025-06-30
ST09,SKU02112,FreshFarm Notebooks 1L,Stationery & Office,Notebooks,FreshFarm,17.735857142857146,17.735857142857146,0.0,1,290.0,51.0,23.0,16.351056374898306,239.0,267.0,0,1,0,OVERSTOCK,NONE,0,164.09,123.35,35771.5,47586.1,0.0,0.0,2025-08-17
ST09,SKU03073,PrimeCare Kids Wear 100g,Apparel & Footwear,Kids Wear,PrimeCare,4.02,4.02,0.0,1,340.0,63.0,27.0,84.5771144278607,277.0,313.0,0,1,0,OVERSTOCK,NONE,0,1595.17,1129.75,384115.0,542357.8,0.0,0.0,2025-07-20
ST09,SKU03457,PremiumSelect Cheese Medium,Dairy & Bakery,Cheese,PremiumSelect,2.9926666666666666,2.9926666666666666,0.0,1,159.0,36.0,11.0,53.12987302294498,123.0,148.0,0,1,0,OVERSTOCK,NONE,0,207.73,120.2,19111.8,33029.07,0.0,0.0,2025-07-10
ST09,SKU03749,PremiumSelect Eggs 250ml,Dairy & Bakery,Eggs,PremiumSelect,4.022,4.022,0.0,1,318.0,97.0,35.0,79.06514172053704,221.0,283.0,0,1,0,OVERSTOCK,NONE,0,229.84,182.25,57955.5,73089.12,0.0,0.0,2025-07-24
ST09,SKU03935,PrimeCare Frozen Meat 2kg,Frozen Foods,Frozen Meat,PrimeCare,23.05436666666667,23.05436666666667,0.0,1,207.0,46.0,14.0,8.978776254968327,161.0,193.0,0,1,0,OVERSTOCK,NONE,0,522.89,338.21,70009.47,108238.23,0.0,0.0,2025-05-08
ST10,SKU01058,SmartBuy Small Appliances Pack of 12,Electronics & Accessories,Small Appliances,SmartBuy,30.432714285714287,2.340978021978022,8.440516292976024,13,91.0,48.0,20.0,38.872641753000764,43.0,71.0,0,1,1,OVERSTOCK,NONE,0,642.99,470.77,42840.07,58512.090000000004,0.0,0.0,2025-11-27
ST10,SKU01605,EverydayPlus First Aid 500g,Health & Wellness,First Aid,EverydayPlus,20.20699523809524,20.20699523809524,0.0,1,320.0,83.0,27.0,15.836100134111973,237.0,293.0,0,1,0,OVERSTOCK,NONE,0,821.82,651.5,208480.0,262982.4,0.0,0.0,2025-06-15
ST10,SKU02763,TrueTaste Dishwashing 1kg,Home Care,Dishwashing,TrueTaste,3.9828666666666654,3.9828666666666654,0.0,1,83.0,20.0,8.0,20.83926150343974,63.0,75.0,0,1,0,OVERSTOCK,NONE,0,121.73,96.74,8029.419999999999,10103.59,0.0,0.0,2025-07-15
ST10,SKU03634,ZestyCo Footwear Medium,Apparel & Footwear,Footwear,ZestyCo,19.746366666666678,19.746366666666678,0.0,1,254.0,44.0,11.0,12.86312587463347,210.0,243.0,0,1,0,OVERSTOCK,NONE,0,2372.1,1426.85,362419.89999999997,602513.4,0.0,0.0,2025-05-21
ST10,SKU04442,CityFresh Pulses & Lentils Pack of 6,Grocery,Pulses & Lentils,CityFresh,50.70567741147741,50.70567741147741,0.0,1,304.0,56.0,13.0,5.995383860726975,248.0,291.0,0,1,0,OVERSTOCK,NONE,0,270.65,192.27,58450.08,82277.59999999999,0.0,0.0,2025-07-27
ST10,SKU04856,HomeStyle Office Supplies 1kg,Stationery & Office,Office Supplies,HomeStyle,5.002666666666667,5.002666666666667,0.0,1,213.0,42.0,15.0,42.5772921108742,171.0,198.0,0,1,0,OVERSTOCK,NONE,0,245.47,188.93,40242.090000000004,52285.11,0.0,0.0,2025-05-28
ST11,SKU00115,QuickBite Office Supplies Family Pack,Stationery & Office,Office Supplies,QuickBite,15.02033333333333,15.02033333333333,0.0,1,128.0,72.0,28.0,8.521781584962609,56.0,100.0,0,1,0,OVERSTOCK,NONE,0,45.82,26.2,3353.6,5864.96,0.0,0.0,2025-11-15
ST11,SKU00235,TrueTaste Rice & Grains 1L,Grocery,Rice & Grains,TrueTaste,2.0113333333333334,2.0113333333333334,0.0,1,128.0,61.0,27.0,63.639376864434865,67.0,101.0,0,1,0,OVERSTOCK,NONE,0,159.72,123.95,15865.6,20444.16,0.0,0.0,2025-11-09
ST11,SKU00402,TrueTaste Hair Care 500ml,Personal Care,Hair Care,TrueTaste,18.970095238095237,18.970095238095237,0.0,1,183.0,43.0,21.0,9.646762322653199,140.0,162.0,0,1,0,OVERSTOCK,NONE,0,723.68,452.9,82880.7,132433.44,0.0,0.0,2025-05-09
ST11,SKU00734,BasicNeeds Juices 250ml,Beverages,Juices,BasicNeeds,0.0,0.0,0.0,37,107.0,22.0,10.0,0.0,85.0,97.0,0,1,0,OVERSTOCK,NONE,0,55.41,34.7,3712.9,5928.87,0.0,0.0,2025-06-28
ST12,SKU00171,CityFresh Cheese Small,Dairy & Bakery,Cheese,CityFresh,6.070333333333334,6.070333333333334,0.0,1,113.0,97.0,47.0,18.61512272802152,16.0,66.0,0,1,0,OVERSTOCK,NONE,0,253.93,181.29,20485.77,28694.09,0.0,0.0,2025-12-03
ST12,SKU01052,MetroBrand Pest Control 500g,Home Care,Pest Control,MetroBrand,15.109266666666668,15.109266666666668,0.0,1,404.0,78.0,23.0,26.738557794554332,326.0,381.0,0,1,0,OVERSTOCK,NONE,0,205.27,143.41,57937.64,82929.08,0.0,0.0,2025-07-22
ST12,SKU01674,GreenValley Cookware 1L,Home & Kitchen,Cookware,GreenValley,10.958333333333334,10.958333333333334,0.0,1,117.0,32.0,11.0,10.67680608365019,85.0,106.0,0,1,0,OVERSTOCK,NONE,0,1707.75,1195.67,139893.39,199806.75,0.0,0.0,2025-05-24
ST12,SKU01874,SparkleClean OTC Medicine 1L,Health & Wellness,OTC Medicine,SparkleClean,41.48572380952382,41.48572380952382,0.0,1,154.0,51.0,24.0,3.7121203599356374,103.0,130.0,0,1,0,OVERSTOCK,NONE,0,409.33,243.42,37486.68,63036.82,0.0,0.0,2025-08-22
ST12,SKU02084,SoftTouch Bottled Water 2L,Beverages,Bottled Water,SoftTouch,16.026333333333334,16.026333333333334,0.0,1,85.0,63.0,17.0,5.303770877098109,22.0,68.0,0,1,0,OVERSTOCK,NONE,0,118.48,82.36,7000.6,10070.800000000001,0.0,0.0,2025-11-04
ST12,SKU02179,FreshFarm Cooking Oil Medium,Grocery,Cooking Oil,FreshFarm,10.011933333333332,10.011933333333332,0.0,1,177.0,86.0,18.0,17.678903175543855,91.0,159.0,0,1,0,OVERSTOCK,NONE,0,195.37,130.79,23149.829999999998,34580.49,0.0,0.0,2025-12-10
ST12,SKU02313,NatureBlend Dishwashing 100g,Home Care,Dishwashing,NatureBlend,19.026066666666665,19.026066666666665,0.0,1,81.0,65.0,18.0,4.257317154360159,16.0,63.0,0,1,0,OVERSTOCK,NONE,0,176.52,118.43,9592.83,14298.12,0.0,0.0,2025-11-26
ST12,SKU02924,GreenValley Women's Wear Large,Apparel & Footwear,Women's Wear,GreenValley,4.008666666666667,4.008666666666667,0.0,1,108.0,76.0,22.0,26.941626475968736,32.0,86.0,0,1,0,OVERSTOCK,NONE,0,1530.37,905.78,97824.23999999999,165279.96,0.0,0.0,2025-12-03
ST12,SKU03327,CrispKing Frozen Meat 250g,Frozen Foods,Frozen Meat,CrispKing,15.855461904761906,15.855461904761906,0.0,1,105.0,49.0,19.0,6.622323627699872,56.0,86.0,0,1,0,OVERSTOCK,NONE,0,1118.06,760.88,79892.4,117396.29999999999,0.0,0.0,2025-12-06
ST12,SKU04440,QuickBite Cheese 500g,Dairy & Bakery,Cheese,QuickBite,15.906685714285713,15.906685714285713,0.0,1,189.0,99.0,25.0,11.881796333617132,90.0,164.0,0,1,0,OVERSTOCK,NONE,0,267.24,168.42,31831.379999999997,50508.36,0.0,0.0,2025-11-22
ST13,SKU01651,CrispKing Sugar & Salt 500ml,Grocery,Sugar & Salt,CrispKing,14.2654,14.2654,0.0,1,363.0,82.0,31.0,25.446184474322486,281.0,332.0,0,1,0,OVERSTOCK,NONE,0,107.72,76.21,27664.229999999996,39102.36,0.0,0.0,2025-08-30
ST13,SKU02471,PremiumSelect Home Decor Family Pack,Home & Kitchen,Home Decor,PremiumSelect,14.993,14.993,0.0,1,410.0,74.0,28.0,27.346094844260655,336.0,382.0,0,1,0,OVERSTOCK,NONE,0,1364.83,1039.93,426371.30000000005,559580.2999999999,0.0,0.0,2025-07-11
ST13,SKU02907,NovaFresh Kids Wear Large,Apparel & Footwear,Kids Wear,NovaFresh,3.001333333333333,3.001333333333333,0.0,1,289.0,91.0,31.0,96.29053753887162,198.0,258.0,0,1,0,OVERSTOCK,NONE,0,1495.16,1152.38,333037.82,432101.24000000005,0.0,0.0,2025-05-21
ST13,SKU03051,ValueChoice Writing Instruments 250ml,Stationery & Office,Writing Instruments,ValueChoice,10.216201587301589,10.216201587301589,0.0,1,116.0,88.0,27.0,11.354513613375081,28.0,89.0,0,1,0,OVERSTOCK,NONE,0,202.67,151.93,17623.88,23509.719999999998,0.0,0.0,2025-12-13
ST13,SKU03090,FreshFarm Cooking Oil Medium,Grocery,Cooking Oil,FreshFarm,6.045933333333334,6.045933333333334,0.0,1,255.0,58.0,21.0,42.17711078521099,197.0,234.0,0,1,0,OVERSTOCK,NONE,0,140.89,80.53,20535.15,35926.95,0.0,0.0,2025-05-16
ST13,SKU04352,ValueChoice Frozen Vegetables Family Pack,Frozen Foods,Frozen Vegetables,ValueChoice,19.39946666666667,19.39946666666667,0.0,1,366.0,62.0,24.0,18.8664980480563,304.0,342.0,0,1,0,OVERSTOCK,NONE,0,611.27,454.77,166445.82,223724.82,0.0,0.0,2025-06-26
ST14,SKU00309,DailyBest Storage & Containers 250ml,Home & Kitchen,Storage & Containers,DailyBest,14.83426666666667,14.83426666666667,0.0,1,95.0,52.0,20.0,6.404091427955094,43.0,75.0,0,1,0,OVERSTOCK,NONE,0,1579.63,1037.48,98560.6,150064.85,0.0,0.0,2025-12-30
ST14,SKU02570,SunriseFoods Soft Drinks 1kg,Beverages,Soft Drinks,SunriseFoods,19.02433333333333,19.02433333333333,0.0,1,133.0,28.0,11.0,6.991046554412771,105.0,122.0,0,1,0,OVERSTOCK,NONE,0,179.97,110.51,14697.83,23936.01,0.0,0.0,2025-07-02
ST14,SKU03606,ZestyCo Cheese 500g,Dairy & Bakery,Cheese,ZestyCo,11.270666666666664,11.270666666666664,0.0,1,128.0,73.0,16.0,11.356914704838522,55.0,112.0,0,1,0,OVERSTOCK,NONE,0,152.07,98.94,12664.32,19464.96,0.0,0.0,2025-12-11
ST14,SKU03645,EliteHome Storage & Containers Large,Home & Kitchen,Storage & Containers,EliteHome,11.011333333333331,11.011333333333331,0.0,1,151.0,76.0,25.0,13.713144033420114,75.0,126.0,0,1,0,OVERSTOCK,NONE,0,2452.91,1719.12,259587.12,370389.41,0.0,0.0,2025-11-22
ST14,SKU04425,NatureBlend Small Appliances 2L,Electronics & Accessories,Small Appliances,NatureBlend,6.022333333333334,6.022333333333334,0.0,1,404.0,74.0,34.0,67.08363314329993,330.0,370.0,0,1,0,OVERSTOCK,NONE,0,851.2,537.17,217016.68,343884.80000000005,0.0,0.0,2025-07-01
ST15,SKU01495,SunriseFoods Coffee Large,Beverages,Coffee,SunriseFoods,9.907600000000002,9.907600000000002,0.0,1,149.0,30.0,7.0,15.038959990310465,119.0,142.0,0,1,0,OVERSTOCK,NONE,0,97.4,58.36,8695.64,14512.6,0.0,0.0,2025-08-19
ST15,SKU02255,ZestyCo Oral Care 1L,Personal Care,Oral Care,ZestyCo,7.024933333333334,7.024933333333334,0.0,1,557.0,94.0,41.0,79.2890086738664,463.0,516.0,0,1,0,OVERSTOCK,NONE,0,234.37,140.44,78225.08,130544.09,0.0,0.0,2025-06-22
ST15,SKU03058,UrbanBite Women's Wear Pack of 12,Apparel & Footwear,Women's Wear,UrbanBite,9.999666666666668,9.999666666666668,0.0,1,99.0,31.0,13.0,9.900330011000365,68.0,86.0,0,1,0,OVERSTOCK,NONE,0,1202.99,765.86,75820.14,119096.01,0.0,0.0,2025-05-14
ST15,SKU03624,PrimeCare Juices Large,Beverages,Juices,PrimeCare,7.063866666666666,7.063866666666666,0.0,1,275.0,70.0,15.0,38.93051963985731,205.0,260.0,0,1,0,OVERSTOCK,NONE,0,108.21,65.61,18042.75,29757.75,0.0,0.0,2025-08-20
ST15,SKU03655,SparkleClean Flour & Atta 500ml,Grocery,Flour & Atta,SparkleClean,13.364577777777775,13.364577777777775,0.0,1,94.0,78.0,27.0,7.033518122532866,16.0,67.0,0,1,0,OVERSTOCK,NONE,0,335.52,218.96,20582.24,31538.879999999997,0.0,0.0,2025-12-23
ST16,SKU00682,SunriseFoods Chips & Crisps Family Pack,Snacks & Confectionery,Chips & Crisps,SunriseFoods,26.318622222222213,26.318622222222213,0.0,1,496.0,86.0,41.0,18.84597133588554,410.0,455.0,0,1,0,OVERSTOCK,NONE,0,138.95,92.49,45875.04,68919.2,0.0,0.0,2025-07-05
ST16,SKU00874,ValueChoice Home Decor Pack of 12,Home & Kitchen,Home Decor,ValueChoice,9.9668,9.9668,0.0,1,320.0,65.0,23.0,32.106593891720514,255.0,297.0,0,1,0,OVERSTOCK,NONE,0,872.01,578.74,185196.8,279043.2,0.0,0.0,2025-06-29
ST16,SKU02172,PureLife Pulses & Lentils 2kg,Grocery,Pulses & Lentils,PureLife,30.834411111111105,30.834411111111105,0.0,1,244.0,53.0,26.0,7.913236906673895,191.0,218.0,0,1,0,OVERSTOCK,NONE,0,150.49,96.73,23602.120000000003,36719.560000000005,0.0,0.0,2025-06-24
ST16,SKU03375,EliteHome Butter & Ghee Pack of 12,Dairy & Bakery,Butter & Ghee,EliteHome,2.0286666666666666,2.0286666666666666,0.0,1,413.0,84.0,33.0,203.5819914558002,329.0,380.0,0,1,0,OVERSTOCK,NONE,0,103.36,66.76,27571.88,42687.68,0.0,0.0,2025-06-29
ST17,SKU03504,NovaFresh Frozen Vegetables 1L,Frozen Foods,Frozen Vegetables,NovaFresh,19.030942857142858,19.030942857142858,0.0,1,205.0,57.0,28.0,10.77193082543767,148.0,177.0,0,1,0,OVERSTOCK,NONE,0,847.78,576.1,118100.5,173794.9,0.0,0.0,2025-06-26
ST17,SKU03856,EliteHome Writing Instruments Pack of 6,Stationery & Office,Writing Instruments,EliteHome,24.711299999999994,24.711299999999994,0.0,1,118.0,84.0,40.0,4.775143355468956,34.0,78.0,0,1,0,OVERSTOCK,NONE,0,115.78,70.3,8295.4,13662.04,0.0,0.0,2025-12-21
ST17,SKU04215,SoftTouch Frozen Meat Family Pack,Frozen Foods,Frozen Meat,SoftTouch,15.864000000000004,15.864000000000004,0.0,1,248.0,71.0,14.0,15.632879475542104,177.0,234.0,0,1,0,OVERSTOCK,NONE,0,508.26,384.81,95432.88,126048.48,0.0,0.0,2025-06-21
ST17,SKU04905,PureLife Cooking Oil 500g,Grocery,Cooking Oil,PureLife,0.0,0.0,0.0,1,422.0,79.0,38.0,0.0,343.0,384.0,0,1,0,OVERSTOCK,NONE,0,117.04,74.42,31405.24,49390.880000000005,0.0,0.0,2025-08-25
ST18,SKU00486,SmartBuy Batteries Pack of 6,Electronics & Accessories,Batteries,SmartBuy,21.78677301587302,21.78677301587302,0.0,1,81.0,31.0,9.0,3.7178521087536214,50.0,72.0,0,1,0,OVERSTOCK,NONE,0,2425.84,1371.44,111086.64,196493.04,0.0,0.0,2025-12-06
ST18,SKU01174,NovaFresh Home Decor 2L,Home & Kitchen,Home Decor,NovaFresh,0.0,0.0,0.0,1,454.0,80.0,23.0,0.0,374.0,431.0,0,1,0,OVERSTOCK,NONE,0,1964.02,1462.83,664124.82,891665.08,0.0,0.0,2025-07-11
ST18,SKU01788,NutriPlus Frozen Meat 1L,Frozen Foods,Frozen Meat,NutriPlus,17.045066666666667,17.045066666666667,0.0,1,89.0,54.0,22.0,5.2214521503778215,35.0,67.0,0,1,0,OVERSTOCK,NONE,0,627.45,365.29,32510.81,55843.05,0.0,0.0,2025-11-06
ST18,SKU02064,CityFresh Soft Drinks 1kg,Beverages,Soft Drinks,CityFresh,0.0,0.0,0.0,1,185.0,40.0,18.0,0.0,145.0,167.0,0,1,0,OVERSTOCK,NONE,0,45.95,29.12,5387.2,8500.75,0.0,0.0,2025-06-24
ST18,SKU04388,SmartBuy Mobile Accessories Pack of 12,Electronics & Accessories,Mobile Accessories,SmartBuy,12.895333333333332,12.895333333333332,0.0,1,172.0,51.0,13.0,13.338158506953421,121.0,159.0,0,1,0,OVERSTOCK,NONE,0,1796.48,1058.38,182041.36000000002,308994.56,0.0,0.0,2025-07-24
ST18,SKU04726,CleanWave OTC Medicine 2kg,Health & Wellness,OTC Medicine,CleanWave,13.348323809523816,13.348323809523816,0.0,1,90.0,23.0,6.0,6.742419593970776,67.0,84.0,0,1,0,OVERSTOCK,NONE,0,789.0,547.35,49261.5,71010.0,0.0,0.0,2025-09-02
ST19,SKU00873,QuickBite Cookware 2L,Home & Kitchen,Cookware,QuickBite,20.897733333333328,20.897733333333328,0.0,1,69.0,36.0,17.0,3.3017934959453346,33.0,52.0,0,1,0,OVERSTOCK,NONE,0,1732.6,1357.53,93669.56999999999,119549.4,0.0,0.0,2025-11-12
ST19,SKU01032,PrimeCare Office Supplies 250ml,Stationery & Office,Office Supplies,PrimeCare,12.876866666666668,12.876866666666668,0.0,1,149.0,28.0,12.0,11.57113790621942,121.0,137.0,0,1,0,OVERSTOCK,NONE,0,242.61,144.67,21555.829999999998,36148.89,0.0,0.0,2025-06-17
ST19,SKU01181,CityFresh Laundry 500ml,Home Care,Laundry,CityFresh,8.528455555555555,8.528455555555555,0.0,1,119.0,47.0,17.0,13.95328840313669,72.0,102.0,0,1,0,OVERSTOCK,NONE,0,437.11,240.78,28652.82,52016.090000000004,0.0,0.0,2025-12-26
ST19,SKU01186,FamilyChoice Notebooks Family Pack,Stationery & Office,Notebooks,FamilyChoice,27.447657142857132,27.447657142857132,0.0,1,95.0,63.0,17.0,3.4611332947490716,32.0,78.0,0,1,0,OVERSTOCK,NONE,0,109.5,78.9,7495.500000000001,10402.5,0.0,0.0,2025-11-02
ST19,SKU02768,MetroBrand Notebooks 100g,Stationery & Office,Notebooks,MetroBrand,7.019666666666667,7.019666666666667,0.0,1,119.0,39.0,11.0,16.95237190749798,80.0,108.0,0,1,0,OVERSTOCK,NONE,0,216.52,122.94,14629.86,25765.88,0.0,0.0,2025-06-02
ST19,SKU04943,SunriseFoods Flour & Atta Pack of 12,Grocery,Flour & Atta,SunriseFoods,0.0,0.0,0.0,1,89.0,52.0,26.0,0.0,37.0,63.0,0,1,0,OVERSTOCK,NONE,0,145.62,89.4,7956.6,12960.18,0.0,0.0,2025-12-19
ST20,SKU00631,CrispKing Cookware 250g,Home & Kitchen,Cookware,CrispKing,22.6145,22.6145,0.0,1,283.0,90.0,24.0,12.514094939087753,193.0,259.0,0,1,0,OVERSTOCK,NONE,0,1304.33,954.88,270231.04,369125.38999999996,0.0,0.0,2025-05-21
ST20,SKU01176,MetroBrand Chips & Crisps 1kg,Snacks & Confectionery,Chips & Crisps,MetroBrand,15.95509523809524,15.95509523809524,0.0,1,144.0,83.0,22.0,9.025330018474468,61.0,122.0,0,1,0,OVERSTOCK,NONE,0,95.51,57.95,8344.800000000001,13753.44,0.0,0.0,2025-12-30
ST20,SKU01981,NatureBlend Mobile Accessories 500ml,Electronics & Accessories,Mobile Accessories,NatureBlend,19.89462857142858,19.89462857142858,0.0,1,234.0,43.0,11.0,11.761968772619166,191.0,223.0,0,1,0,OVERSTOCK,NONE,0,788.09,452.19,105812.46,184413.06,0.0,0.0,2025-06-06
ST20,SKU02938,MetroBrand Candy Pack of 6,Snacks & Confectionery,Candy,MetroBrand,28.81266507936508,28.81266507936508,0.0,1,189.0,54.0,17.0,6.5596153455223805,135.0,172.0,0,1,0,OVERSTOCK,NONE,0,83.54,47.72,9019.08,15789.060000000001,0.0,0.0,2025-08-21
ST20,SKU03749,PremiumSelect Eggs 250ml,Dairy & Bakery,Eggs,PremiumSelect,3.009,3.009,0.0,1,124.0,22.0,9.0,41.20970422067132,102.0,115.0,0,1,0,OVERSTOCK,NONE,0,229.84,182.25,22599.0,28500.16,0.0,0.0,2025-06-16
ST20,SKU03760,SparkleClean Storage & Containers 1L,Home & Kitchen,Storage & Containers,SparkleClean,21.649271428571424,21.649271428571424,0.0,1,86.0,45.0,13.0,3.972420055046393,41.0,73.0,0,1,0,OVERSTOCK,NONE,0,643.46,385.52,33154.72,55337.560000000005,0.0,0.0,2025-11-05
ST20,SKU04145,CleanWave Notebooks 100g,Stationery & Office,Notebooks,CleanWave,5.011333333333334,5.011333333333334,0.0,1,510.0,86.0,29.0,101.76932286816547,424.0,481.0,0,1,0,OVERSTOCK,NONE,0,293.61,224.88,114688.8,149741.1,0.0,0.0,2025-06-14
ST20,SKU04319,HealthFirst Home Decor 100g,Home & Kitchen,Home Decor,HealthFirst,4.0555,4.0555,0.0,1,252.0,72.0,19.0,62.13783750462335,180.0,233.0,0,1,0,OVERSTOCK,NONE,0,806.99,549.53,138481.56,203361.48,0.0,0.0,2025-08-24
ST21,SKU00592,UrbanBite Kids Wear 100g,Apparel & Footwear,Kids Wear,UrbanBite,40.63217460317464,40.63217460317464,0.0,1,483.0,81.0,37.0,11.887131435053998,402.0,446.0,0,1,0,OVERSTOCK,NONE,0,2203.73,1430.8,691076.4,1064401.59,0.0,0.0,2025-06-06
ST21,SKU00596,NovaFresh Skin Care 1kg,Personal Care,Skin Care,NovaFresh,6.957666666666667,6.957666666666667,0.0,1,115.0,83.0,37.0,16.528529679490248,32.0,78.0,0,1,0,OVERSTOCK,NONE,0,468.99,308.16,35438.4,53933.85,0.0,0.0,2025-12-08
ST21,SKU03006,TrueTaste Storage & Containers Pack of 12,Home & Kitchen,Storage & Containers,TrueTaste,22.762436507936503,2.5291596119929447,7.587478835978834,9,173.0,64.0,20.0,68.40216773178592,109.0,153.0,0,1,1,OVERSTOCK,NONE,0,1088.75,808.32,139839.36000000002,188353.75,0.0,0.0,2025-12-31
ST21,SKU03609,CityFresh Pulses & Lentils 250g,Grocery,Pulses & Lentils,CityFresh,6.029733333333334,6.029733333333334,0.0,1,508.0,97.0,41.0,84.24916524777215,411.0,467.0,0,1,0,OVERSTOCK,NONE,0,139.89,90.5,45974.0,71064.12,0.0,0.0,2025-06-03
ST21,SKU03709,PurePlus Cheese 250ml,Dairy & Bakery,Cheese,PurePlus,18.02866666666666,18.02866666666666,0.0,1,272.0,76.0,20.0,15.08708353363163,196.0,252.0,0,1,0,OVERSTOCK,NONE,0,266.41,186.06,50608.32,72463.52,0.0,0.0,2025-05-25
ST21,SKU04250,PureLife OTC Medicine 1kg,Health & Wellness,OTC Medicine,PureLife,24.97444761904761,24.97444761904761,0.0,1,100.0,29.0,11.0,4.0040925639425,71.0,89.0,0,1,0,OVERSTOCK,NONE,0,1351.22,1040.59,104058.99999999999,135122.0,0.0,0.0,2025-07-23
ST21,SKU04475,GreenValley Men's Grooming Pack of 12,Personal Care,Men's Grooming,GreenValley,3.917533333333333,3.917533333333333,0.0,1,428.0,93.0,40.0,109.25242074094244,335.0,388.0,0,1,0,OVERSTOCK,NONE,0,146.88,89.89,38472.92,62864.64,0.0,0.0,2025-08-12
ST22,SKU00386,FamilyChoice Coffee 250ml,Beverages,Coffee,FamilyChoice,20.9309,20.9309,0.0,1,434.0,94.0,23.0,20.734894342813732,340.0,411.0,0,1,0,OVERSTOCK,NONE,0,139.48,80.88,35101.92,60534.31999999999,0.0,0.0,2025-08-04
ST22,SKU00516,GoldenHarvest Batteries 250g,Electronics & Accessories,Batteries,GoldenHarvest,4.037933333333334,4.037933333333334,0.0,1,284.0,94.0,23.0,70.33300863478016,190.0,261.0,0,1,0,OVERSTOCK,NONE,0,2155.25,1441.14,409283.76,612091.0,0.0,0.0,2025-08-13
ST22,SKU01684,HealthFirst Flour & Atta Family Pack,Grocery,Flour & Atta,HealthFirst,21.018266666666666,21.018266666666666,0.0,1,378.0,91.0,39.0,17.98435646453561,287.0,339.0,0,1,0,OVERSTOCK,NONE,0,170.29,133.93,50625.54,64369.619999999995,0.0,0.0,2025-09-02
ST22,SKU01818,CleanWave Surface Cleaners 2L,Home Care,Surface Cleaners,CleanWave,47.09321904761904,47.09321904761904,0.0,1,248.0,80.0,17.0,5.266150945197247,168.0,231.0,0,1,0,OVERSTOCK,NONE,0,472.39,301.8,74846.40000000001,117152.72,0.0,0.0,2025-08-03
ST22,SKU02408,TrueTaste Home Decor Medium,Home & Kitchen,Home Decor,TrueTaste,19.803933333333333,19.803933333333333,0.0,1,264.0,56.0,26.0,13.33068515008803,208.0,238.0,0,1,0,OVERSTOCK,NONE,0,1619.55,933.01,246314.63999999998,427561.2,0.0,0.0,2025-06-02
ST22,SKU02464,PureLife First Aid 100g,Health & Wellness,First Aid,PureLife,10.017847619047618,10.017847619047618,0.0,1,85.0,29.0,6.0,8.484856551259943,56.0,79.0,0,1,0,OVERSTOCK,NONE,0,736.85,529.75,45028.75,62632.25,0.0,0.0,2025-12-02
ST22,SKU02710,UrbanBite Pest Control 250ml,Home Care,Pest Control,UrbanBite,8.004666666666667,8.004666666666667,0.0,1,254.0,62.0,18.0,31.731489964187556,192.0,236.0,0,1,0,OVERSTOCK,NONE,0,460.43,259.04,65796.16,116949.22,0.0,0.0,2025-08-02
ST22,SKU03357,EliteHome Storage & Containers Large,Home & Kitchen,Storage & Containers,EliteHome,0.0,0.0,0.0,1,206.0,49.0,10.0,0.0,157.0,196.0,0,1,0,OVERSTOCK,NONE,0,731.86,431.95,88981.7,150763.16,0.0,0.0,2025-07-14
