store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date
ST01,SKU04879,347,72,18,2025-08-04
ST27,SKU03848,95,20,7,2025-08-14
ST13,SKU03950,327,82,38,2025-07-05
ST20,SKU00691,178,59,28,2025-07-10
ST16,SKU00986,244,43,14,2025-07-12
ST26,SKU04414,540,99,28,2025-06-26
ST12,SKU04250,457,80,27,2025-06-20
ST19,SKU00991,418,98,42,2025-09-02
ST01,SKU03603,245,81,18,2025-08-02
ST26,SKU01152,0,98,43,2025-09-17
ST19,SKU04145,176,36,8,2025-07-05
ST10,SKU04591,174,48,16,2025-07-24
ST01,SKU05000,121,21,10,2025-05-26
ST08,SKU03727,0,45,21,2025-08-17
ST27,SKU01754,528,89,21,2025-05-31
ST27,SKU03740,172,48,21,2025-06-15
ST06,SKU04849,506,88,19,2025-07-24
ST30,SKU03257,386,79,38,2025-07-06
ST14,SKU04710,0,23,7,2025-09-08
ST10,SKU03773,476,92,43,2025-08-08
ST12,SKU00170,117,38,9,2025-08-22
ST19,SKU01112,195,52,22,2025-05-12
ST17,SKU02500,192,50,11,2025-06-14
ST17,SKU00285,0,83,33,2025-09-10
ST15,SKU03851,0,95,42,2025-08-31
ST30,SKU04654,157,31,10,2025-05-12
ST18,SKU01153,0,23,11,2025-09-04
ST18,SKU03139,236,51,24,2025-07-23
ST15,SKU01407,319,98,31,2025-06-09
ST21,SKU04605,130,39,18,2025-08-05
ST09,SKU01104,189,42,13,2025-05-26
ST07,SKU00240,307,57,24,2025-05-15
ST10,SKU04941,268,55,26,2025-05-20
ST05,SKU00167,130,25,10,2025-08-26
ST29,SKU00524,105,20,5,2025-08-08
ST03,SKU03504,386,88,20,2025-07-19
ST01,SKU00691,145,30,8,2025-06-07
ST09,SKU02501,397,81,23,2025-05-10
ST14,SKU04831,125,36,15,2025-08-08
ST09,SKU00286,0,89,40,2025-08-29
ST28,SKU02514,575,99,22,2025-07-06
ST29,SKU03907,0,60,30,2025-08-28
ST12,SKU00062,0,99,22,2025-08-25
ST27,SKU03043,426,91,34,2025-08-12
ST18,SKU01274,0,40,15,2025-09-23
ST11,SKU00066,257,68,30,2025-09-02
ST21,SKU04726,460,91,18,2025-07-31
ST07,SKU04791,282,75,25,2025-08-24
ST26,SKU03609,156,28,6,2025-05-14
ST19,SKU00186,346,83,28,2025-06-24
ST29,SKU00645,284,53,18,2025-06-17
ST08,SKU01754,259,73,15,2025-07-21
ST08,SKU03740,279,62,19,2025-07-19
ST06,SKU00890,391,97,33,2025-06-20
ST14,SKU02737,0,32,14,2025-09-16
ST07,SKU03744,159,47,18,2025-06-15
ST13,SKU03266,390,69,27,2025-07-04
ST01,SKU03966,237,44,19,2025-06-16
ST20,SKU01993,0,59,28,2025-08-13
ST03,SKU00363,0,85,27,2025-10-12
ST01,SKU01751,0,100,34,2025-09-21
ST30,SKU00466,387,91,45,2025-08-15
ST15,SKU01649,169,39,12,2025-05-31
ST28,SKU03803,271,83,34,2025-08-06
ST14,SKU03905,367,96,45,2025-07-29
ST30,SKU00237,273,76,20,2025-06-16
ST28,SKU03574,293,51,13,2025-07-03
ST11,SKU04388,267,53,19,2025-06-22
ST06,SKU02997,536,96,42,2025-07-16
ST09,SKU04729,248,56,21,2025-07-27
ST09,SKU02514,223,63,13,2025-08-14
ST02,SKU03292,0,93,32,2025-09-09
ST12,SKU02519,293,57,17,2025-05-09
ST10,SKU03907,0,64,19,2025-09-10
ST17,SKU04849,72,24,5,2025-05-09
ST20,SKU02114,258,44,21,2025-08-24
ST26,SKU03851,0,79,35,2025-08-29
ST26,SKU03622,0,86,18,2025-09-01
ST10,SKU00874,167,33,11,2025-07-31
ST15,SKU02938,434,92,21,2025-05-24
ST18,SKU00240,328,80,28,2025-08-12
ST04,SKU00305,175,50,13,2025-07-10
ST23,SKU02533,281,70,15,2025-06-06
ST26,SKU00589,423,99,45,2025-06-01
ST07,SKU01542,500,89,25,2025-05-14
ST12,SKU02640,0,97,43,2025-09-06
ST19,SKU03582,319,57,17,2025-06-18
ST29,SKU02055,144,30,14,2025-05-16
ST15,SKU04106,393,69,16,2025-08-10
ST27,SKU03177,400,76,25,2025-06-25
ST20,SKU00020,0,54,26,2025-09-23
ST09,SKU03803,187,57,17,2025-08-15
ST28,SKU01830,341,64,16,2025-07-21
ST11,SKU04401,310,84,31,2025-05-21
ST14,SKU04147,279,52,17,2025-06-06
ST26,SKU03743,0,92,21,2025-09-08
ST07,SKU02710,377,78,17,2025-06-13
ST22,SKU00066,301,97,44,2025-07-30
ST18,SKU04791,329,65,29,2025-07-19
ST18,SKU02576,337,80,19,2025-06-08
ST18,SKU04562,0,37,18,2025-09-22
ST25,SKU01303,122,34,8,2025-07-12
ST21,SKU01827,317,96,24,2025-07-18
ST14,SKU02871,448,75,33,2025-06-19
ST19,SKU01717,276,47,16,2025-06-07
ST17,SKU03105,282,89,27,2025-05-28
ST12,SKU04747,373,73,16,2025-08-21
ST17,SKU00890,200,43,18,2025-08-09
ST22,SKU03220,302,55,15,2025-07-21
ST05,SKU03805,266,81,38,2025-06-02
ST12,SKU00546,537,99,21,2025-07-23
ST13,SKU01414,0,98,26,2025-08-23
ST18,SKU03744,311,70,26,2025-05-15
ST08,SKU01070,337,75,27,2025-05-24
ST25,SKU02471,201,51,21,2025-08-16
ST01,SKU02114,242,80,29,2025-07-09
ST02,SKU00501,281,64,22,2025-07-30
ST26,SKU03864,274,78,24,2025-07-06
ST22,SKU04388,466,97,25,2025-08-03
ST29,SKU03115,439,99,42,2025-08-31
ST04,SKU02533,367,75,30,2025-06-19
ST09,SKU02648,0,76,23,2025-10-05
ST07,SKU01784,0,53,12,2025-09-25
ST15,SKU04348,0,33,13,2025-08-04
ST03,SKU02833,0,49,19,2025-09-05
ST08,SKU03177,318,61,30,2025-06-17
ST01,SKU00020,0,37,8,2025-09-08
ST20,SKU00262,176,36,8,2025-08-22
ST30,SKU00721,298,52,22,2025-07-29
ST16,SKU04987,225,48,24,2025-06-14
ST11,SKU04643,539,98,45,2025-05-25
ST09,SKU01830,174,37,16,2025-05-31
ST26,SKU01770,375,78,37,2025-07-09
ST24,SKU02892,0,94,31,2025-10-06
ST22,SKU00079,0,75,18,2025-09-09
ST26,SKU02938,435,84,23,2025-07-23
ST12,SKU00788,361,65,24,2025-07-30
ST27,SKU03311,206,57,12,2025-07-13
ST09,SKU04166,0,86,33,2025-09-26
ST04,SKU03822,299,52,21,2025-08-10
ST06,SKU02205,344,100,29,2025-07-25
ST14,SKU04281,448,83,33,2025-06-20
ST16,SKU04879,511,94,44,2025-07-11
ST07,SKU03073,240,52,18,2025-06-03
ST07,SKU00858,107,34,12,2025-05-22
ST19,SKU02898,0,47,21,2025-09-29
ST29,SKU01371,0,79,25,2025-09-17
ST18,SKU02710,203,34,15,2025-06-17
ST22,SKU03583,256,63,29,2025-08-20
ST19,SKU03837,345,96,25,2025-07-12
ST15,SKU02375,260,67,29,2025-06-28
ST18,SKU04107,312,76,20,2025-09-02
ST08,SKU01433,204,64,27,2025-07-20
ST01,SKU00262,187,50,15,2025-08-24
ST23,SKU01970,311,94,32,2025-05-10
ST16,SKU03014,185,33,8,2025-05-22
ST16,SKU05000,214,63,25,2025-05-23
ST05,SKU00906,121,26,13,2025-06-14
ST27,SKU02614,0,27,10,2025-08-10
ST30,SKU04346,0,45,18,2025-08-07
ST25,SKU03773,283,85,33,2025-08-17
ST28,SKU01038,328,62,21,2025-08-11
ST02,SKU01803,193,48,20,2025-07-08
ST26,SKU00965,337,73,32,2025-08-18
ST12,SKU01030,0,24,7,2025-09-23
ST29,SKU00445,0,55,27,2025-08-21
ST15,SKU02267,186,54,20,2025-08-01
ST25,SKU04941,418,81,33,2025-07-14
ST15,SKU00052,278,86,38,2025-07-26
ST21,SKU01264,389,90,19,2025-05-29
ST24,SKU03484,184,61,29,2025-07-30
ST22,SKU04643,281,48,21,2025-06-23
ST23,SKU03030,0,24,5,2025-08-13
ST14,SKU03476,0,46,10,2025-08-24
ST07,SKU02268,0,96,22,2025-08-22
ST30,SKU00976,0,100,47,2025-10-09
ST04,SKU01970,417,85,33,2025-08-14
ST07,SKU03436,185,38,8,2025-08-13
ST12,SKU04305,0,42,20,2025-09-20
ST19,SKU01046,342,78,31,2025-08-31
ST24,SKU03376,262,78,23,2025-06-27
ST20,SKU01685,0,21,9,2025-08-12
ST18,SKU03073,443,98,47,2025-08-21
ST16,SKU02209,250,54,12,2025-06-11
ST28,SKU03266,142,35,16,2025-07-29
ST09,SKU01038,224,56,21,2025-06-16
ST29,SKU04888,403,94,29,2025-07-28
ST10,SKU04646,0,66,26,2025-08-30
ST10,SKU00445,0,35,15,2025-09-01
ST13,SKU01911,300,71,33,2025-07-29
ST23,SKU04319,203,39,13,2025-05-18
ST21,SKU03492,342,79,34,2025-05-16
ST05,SKU03484,324,56,23,2025-07-08
ST19,SKU01167,179,33,7,2025-06-05
ST12,SKU02211,118,21,9,2025-05-06
ST04,SKU03259,0,57,22,2025-09-12
ST02,SKU04152,356,60,18,2025-07-20
ST05,SKU04652,150,32,7,2025-05-25
ST24,SKU04665,231,45,13,2025-07-15
ST07,SKU00066,152,28,12,2025-06-20
ST12,SKU01164,0,25,11,2025-09-05
ST18,SKU04362,0,58,19,2025-09-26
ST13,SKU01803,248,59,28,2025-07-18
ST28,SKU00354,224,45,20,2025-06-30
ST19,SKU03274,0,62,24,2025-10-08
ST01,SKU01685,0,35,16,2025-09-28
ST30,SKU02386,273,86,34,2025-06-17
ST28,SKU03737,243,49,18,2025-05-16
ST14,SKU03839,309,100,32,2025-07-22
ST07,SKU00416,0,26,7,2025-09-28
ST05,SKU02558,365,93,22,2025-08-14
ST10,SKU04888,165,33,12,2025-07-02
ST29,SKU02915,117,34,11,2025-07-16
ST19,SKU04442,293,56,17,2025-07-11
ST29,SKU04901,382,89,25,2025-07-23
ST27,SKU01822,245,78,31,2025-08-28
ST18,SKU02268,0,80,38,2025-08-31
ST25,SKU03210,152,35,10,2025-07-27
ST01,SKU00638,405,86,22,2025-06-01
ST09,SKU04663,0,69,23,2025-09-27
ST04,SKU04319,206,40,13,2025-05-17
ST18,SKU03436,298,80,34,2025-08-02
ST27,SKU00775,282,79,17,2025-07-25
ST11,SKU04443,321,66,24,2025-05-19
ST21,SKU04902,421,75,36,2025-07-30
ST28,SKU01643,302,100,49,2025-07-20
ST28,SKU01414,0,60,19,2025-08-09
ST02,SKU02408,360,67,13,2025-08-24
ST12,SKU03621,456,87,36,2025-08-23
ST05,SKU04665,372,79,22,2025-07-31
ST24,SKU02692,0,42,16,2025-08-04
ST29,SKU03036,406,71,24,2025-07-17
ST10,SKU02794,241,52,20,2025-06-14
ST06,SKU00837,492,84,26,2025-07-19
ST23,SKU04453,0,52,12,2025-10-08
ST28,SKU04797,298,82,40,2025-07-05
ST09,SKU00354,349,66,30,2025-05-24
ST02,SKU03347,165,46,19,2025-05-11
ST24,SKU01645,107,22,6,2025-05-07
ST29,SKU03975,172,42,20,2025-08-06
ST01,SKU04142,322,58,15,2025-07-05
ST03,SKU00539,0,28,9,2025-08-11
ST08,SKU00654,81,27,13,2025-08-28
ST09,SKU03737,329,87,27,2025-06-24
ST10,SKU02915,125,28,6,2025-09-02
ST10,SKU04901,187,40,16,2025-07-17
ST13,SKU04381,0,82,35,2025-09-25
ST03,SKU03693,0,53,18,2025-08-12
ST20,SKU03108,217,46,20,2025-07-26
ST27,SKU02064,221,38,15,2025-08-04
ST20,SKU00893,0,34,10,2025-10-03
ST09,SKU04905,303,76,20,2025-06-21
ST06,SKU03173,369,83,30,2025-05-07
ST08,SKU01822,342,67,19,2025-05-30
ST07,SKU03812,0,33,12,2025-08-19
ST24,SKU01766,328,94,47,2025-08-30
ST15,SKU03932,234,51,13,2025-06-12
ST20,SKU00075,277,79,29,2025-07-30
ST30,SKU02520,365,80,20,2025-08-02
ST09,SKU01643,323,78,16,2025-06-03
ST21,SKU02700,439,99,49,2025-06-06
ST02,SKU02421,297,71,31,2025-06-10
ST12,SKU03863,424,77,20,2025-08-23
ST07,SKU00550,380,93,25,2025-05-28
ST19,SKU02590,283,75,16,2025-05-08
ST05,SKU02692,0,23,9,2025-09-22
ST10,SKU03036,148,39,19,2025-07-29
ST10,SKU00821,427,78,22,2025-05-26
ST29,SKU01063,353,74,25,2025-05-07
ST12,SKU03634,237,43,11,2025-06-05
ST13,SKU04273,0,97,46,2025-09-22
ST11,SKU01423,146,30,15,2025-05-21
ST29,SKU04217,125,24,8,2025-06-13
ST10,SKU03975,415,88,22,2025-06-15
ST27,SKU03353,0,48,21,2025-09-14
ST15,SKU04053,213,60,25,2025-05-31
ST25,SKU04741,223,39,9,2025-05-08
ST30,SKU04856,215,57,27,2025-08-22
ST11,SKU00376,0,30,14,2025-09-27
ST04,SKU01420,0,78,17,2025-08-24
ST23,SKU01433,144,45,10,2025-07-17
ST10,SKU00942,0,65,30,2025-08-05
ST24,SKU02826,0,67,18,2025-09-10
ST15,SKU03235,237,40,14,2025-05-06
ST27,SKU04292,270,49,17,2025-08-29
ST13,SKU02408,132,42,11,2025-06-24
ST08,SKU02064,235,76,27,2025-07-30
ST06,SKU01200,321,83,21,2025-06-24
ST14,SKU00832,0,68,33,2025-08-11
ST07,SKU04054,144,38,8,2025-05-31
ST02,SKU01495,111,29,12,2025-05-18
ST17,SKU00837,192,32,15,2025-05-30
ST01,SKU04505,110,33,12,2025-08-05
ST20,SKU00317,76,24,11,2025-05-20
ST14,SKU04215,155,33,15,2025-05-12
ST29,SKU03291,329,58,15,2025-07-03
ST24,SKU00732,290,67,16,2025-06-28
ST03,SKU02070,241,52,17,2025-05-11
ST23,SKU02722,425,97,32,2025-07-04
ST05,SKU04102,424,89,44,2025-06-13
ST24,SKU02129,235,64,23,2025-07-27
ST17,SKU03173,239,52,22,2025-08-15
ST10,SKU04217,501,84,18,2025-05-29
ST03,SKU01023,139,30,13,2025-07-23
ST08,SKU03353,0,62,28,2025-08-21
ST08,SKU01138,0,87,27,2025-09-19
ST18,SKU03812,0,60,21,2025-10-12
ST25,SKU00553,246,66,24,2025-06-04
ST06,SKU04475,265,87,23,2025-08-16
ST11,SKU00389,426,100,32,2025-08-03
ST21,SKU03063,0,40,14,2025-08-15
ST23,SKU01675,184,56,14,2025-05-06
ST04,SKU01433,166,32,16,2025-07-30
ST08,SKU04292,223,67,20,2025-05-22
ST13,SKU02421,139,28,10,2025-05-17
ST06,SKU03428,131,31,8,2025-08-09
ST18,SKU00550,250,70,34,2025-06-19
ST19,SKU01906,188,40,17,2025-07-27
ST12,SKU02950,0,37,8,2025-09-30
ST19,SKU03892,427,92,33,2025-08-02
ST22,SKU01423,162,27,9,2025-06-01
ST29,SKU04580,232,61,27,2025-07-29
ST01,SKU02532,0,93,22,2025-08-15
ST01,SKU00317,137,37,10,2025-07-21
ST25,SKU02660,0,20,9,2025-08-15
ST28,SKU04126,0,63,15,2025-09-01
ST26,SKU04053,258,75,33,2025-08-10
ST07,SKU01034,388,97,44,2025-06-10
ST10,SKU03520,313,82,24,2025-07-29
ST17,SKU02247,0,39,17,2025-08-06
ST22,SKU00376,0,66,17,2025-10-10
ST29,SKU01318,359,77,28,2025-08-13
ST25,SKU03828,577,97,24,2025-05-22
ST20,SKU03484,368,76,24,2025-05-24
ST21,SKU04352,485,91,23,2025-08-27
ST23,SKU00749,71,22,9,2025-05-27
ST04,SKU00507,452,90,33,2025-05-09
ST26,SKU03235,280,61,13,2025-08-18
ST02,SKU04073,367,91,42,2025-06-20
ST04,SKU02722,285,84,34,2025-08-16
ST05,SKU02129,251,73,15,2025-08-11
ST17,SKU01200,531,94,42,2025-08-31
ST18,SKU04054,143,28,8,2025-07-21
ST20,SKU04652,99,20,4,2025-07-02
ST06,SKU04717,171,43,10,2025-06-14
ST06,SKU00516,374,90,44,2025-07-30
ST29,SKU03425,0,86,34,2025-09-16
ST01,SKU03592,142,32,16,2025-06-15
ST02,SKU04194,236,67,33,2025-05-23
ST07,SKU02094,304,54,15,2025-05-10
ST12,SKU03192,114,36,10,2025-06-21
ST10,SKU04580,161,35,15,2025-06-01
ST10,SKU00150,361,90,30,2025-08-10
ST20,SKU02558,140,38,9,2025-08-06
ST23,SKU02038,358,71,21,2025-06-30
ST14,SKU02484,0,91,18,2025-08-16
ST09,SKU04126,0,36,11,2025-09-21
ST28,SKU00167,123,30,9,2025-07-03
ST17,SKU04475,421,82,19,2025-06-14
ST10,SKU01318,371,93,35,2025-08-09
ST22,SKU00389,106,32,9,2025-07-03
ST15,SKU01396,282,67,31,2025-08-29
ST30,SKU04414,271,50,25,2025-06-08
ST04,SKU00978,162,38,10,2025-08-26
ST06,SKU03562,296,62,31,2025-07-15
ST23,SKU00991,459,94,26,2025-06-17
ST04,SKU00749,239,54,14,2025-05-28
ST16,SKU04250,464,88,30,2025-05-25
ST29,SKU02728,452,94,26,2025-05-09
ST17,SKU03428,362,85,28,2025-05-06
ST24,SKU00169,0,32,8,2025-10-05
ST08,SKU03837,165,48,20,2025-06-16
ST03,SKU03493,204,65,31,2025-07-28
ST20,SKU04894,335,66,31,2025-06-23
ST14,SKU02376,159,39,17,2025-05-25
ST17,SKU04596,0,88,36,2025-09-10
ST24,SKU01337,167,40,19,2025-05-26
ST17,SKU02381,0,37,10,2025-10-01
ST25,SKU04191,0,91,36,2025-10-03
ST03,SKU02217,142,44,12,2025-06-01
ST18,SKU01034,350,64,27,2025-08-02
ST14,SKU03773,126,37,17,2025-08-27
ST16,SKU00170,182,46,14,2025-08-07
ST23,SKU01112,220,55,17,2025-09-01
ST21,SKU02500,458,80,36,2025-07-27
ST02,SKU02221,346,86,32,2025-08-27
ST07,SKU04551,0,89,40,2025-08-30
ST07,SKU00350,387,94,29,2025-06-29
ST24,SKU04491,326,73,20,2025-05-19
ST04,SKU00052,299,77,26,2025-06-28
ST09,SKU00167,103,22,9,2025-08-02
ST02,SKU01174,193,38,15,2025-06-06
ST07,SKU03504,264,55,15,2025-08-30
ST12,SKU02387,226,40,17,2025-06-11
ST17,SKU04717,345,75,17,2025-06-13
ST22,SKU00631,79,23,10,2025-05-28
ST03,SKU02567,286,79,21,2025-08-23
ST15,SKU03624,275,70,15,2025-08-20
ST20,SKU03968,578,100,48,2025-05-18
ST06,SKU01818,208,50,22,2025-07-05
ST04,SKU00991,93,27,9,2025-06-03
ST21,SKU04607,188,38,16,2025-06-06
ST16,SKU00062,0,79,33,2025-09-24
ST02,SKU00127,96,20,8,2025-08-31
ST10,SKU02728,201,66,20,2025-05-20
ST24,SKU04612,316,54,16,2025-06-23
ST05,SKU00169,0,23,10,2025-08-26
ST01,SKU04894,219,54,16,2025-07-20
ST30,SKU03609,109,31,15,2025-05-09
ST20,SKU00935,214,61,28,2025-07-30
ST27,SKU03863,405,84,25,2025-08-20
ST23,SKU02401,0,65,21,2025-09-09
ST04,SKU04145,108,27,7,2025-08-29
ST12,SKU02279,260,46,17,2025-06-22
ST05,SKU01337,380,71,20,2025-07-06
ST27,SKU00830,0,94,39,2025-08-09
ST06,SKU04154,0,51,20,2025-09-28
ST06,SKU01939,311,94,26,2025-08-07
ST30,SKU02333,0,95,29,2025-08-30
ST04,SKU01112,411,81,40,2025-09-02
ST26,SKU01396,353,64,26,2025-08-20
ST24,SKU02747,0,60,20,2025-09-16
ST17,SKU01805,317,85,28,2025-06-21
ST15,SKU04913,0,66,28,2025-09-09
ST13,SKU04315,0,43,20,2025-08-30
ST23,SKU04508,0,24,10,2025-10-12
ST14,SKU00524,167,29,12,2025-06-01
ST17,SKU00758,103,25,6,2025-08-08
ST03,SKU04795,491,83,38,2025-05-13
ST15,SKU01880,166,43,17,2025-07-17
ST03,SKU02580,343,94,31,2025-07-25
ST01,SKU03968,323,75,25,2025-08-28
ST30,SKU02683,0,50,18,2025-10-10
ST15,SKU01651,342,61,14,2025-07-29
ST16,SKU02519,364,86,18,2025-08-30
ST21,SKU04849,344,69,16,2025-05-24
ST16,SKU04505,100,24,6,2025-08-30
ST07,SKU00484,0,23,8,2025-09-18
ST24,SKU04854,179,47,16,2025-05-26
ST05,SKU04612,147,44,22,2025-05-09
ST24,SKU02639,128,24,8,2025-08-18
ST03,SKU01762,347,95,46,2025-06-13
ST27,SKU04334,144,31,10,2025-06-19
ST01,SKU03150,328,99,45,2025-08-20
ST27,SKU04105,0,73,36,2025-08-22
ST01,SKU00935,516,94,36,2025-06-27
ST13,SKU02221,317,66,16,2025-06-14
ST18,SKU00350,330,85,31,2025-07-05
ST06,SKU02999,569,97,34,2025-06-16
ST30,SKU01407,456,92,43,2025-07-05
ST02,SKU03523,212,54,11,2025-08-20
ST26,SKU00699,467,78,38,2025-08-30
ST14,SKU00645,325,70,31,2025-08-27
ST12,SKU00535,241,71,31,2025-07-03
ST24,SKU01592,496,90,38,2025-05-19
ST08,SKU00830,0,75,23,2025-09-19
ST18,SKU03504,147,42,9,2025-07-29
ST30,SKU00589,481,91,45,2025-07-16
ST01,SKU01874,372,85,37,2025-05-12
ST13,SKU01174,515,92,29,2025-05-06
ST16,SKU02640,0,74,31,2025-09-11
ST23,SKU03582,136,41,9,2025-07-30
ST27,SKU03058,411,92,32,2025-08-25
ST05,SKU02747,0,44,17,2025-09-29
ST24,SKU00774,0,86,40,2025-09-03
ST05,SKU00532,109,27,6,2025-07-26
ST17,SKU01818,394,69,15,2025-07-11
ST15,SKU00954,380,67,25,2025-05-31
ST13,SKU00127,514,88,38,2025-05-19
ST29,SKU02057,477,81,22,2025-06-20
ST03,SKU02822,206,55,18,2025-05-24
ST27,SKU03179,385,98,31,2025-08-27
ST21,SKU00890,190,36,15,2025-05-20
ST16,SKU02532,0,93,32,2025-10-11
ST16,SKU00546,139,36,8,2025-07-20
ST05,SKU04854,79,20,10,2025-08-31
ST17,SKU01939,227,55,24,2025-06-30
ST05,SKU02639,263,57,15,2025-08-29
ST08,SKU04334,336,59,13,2025-05-20
ST15,SKU01075,294,62,24,2025-07-23
ST03,SKU01775,0,92,44,2025-09-27
ST25,SKU03749,272,78,16,2025-06-29
ST18,SKU00592,311,90,36,2025-07-06
ST25,SKU03520,259,50,21,2025-08-12
ST30,SKU03864,200,58,14,2025-07-23
ST30,SKU01649,586,98,37,2025-07-29
ST11,SKU01370,0,25,5,2025-08-31
ST16,SKU01485,0,90,25,2025-08-18
ST26,SKU04913,0,67,15,2025-08-16
ST03,SKU00728,0,87,27,2025-08-05
ST08,SKU03058,283,72,27,2025-08-02
ST11,SKU04753,299,66,15,2025-07-27
ST06,SKU04409,409,72,33,2025-06-19
ST11,SKU02538,0,99,22,2025-08-19
ST04,SKU03582,143,43,18,2025-08-31
ST21,SKU02997,469,91,34,2025-06-22
ST02,SKU02718,381,66,18,2025-08-13
ST12,SKU03931,316,96,31,2025-08-02
ST25,SKU03870,0,93,35,2025-09-13
ST27,SKU04468,180,33,14,2025-06-03
ST13,SKU00369,0,63,15,2025-08-08
ST27,SKU02253,186,34,8,2025-08-09
ST01,SKU03284,306,72,21,2025-06-06
ST30,SKU01770,407,85,17,2025-06-29
ST28,SKU00906,84,26,11,2025-06-18
ST28,SKU02892,0,28,6,2025-08-30
ST05,SKU04157,0,58,25,2025-08-05
ST17,SKU02999,235,64,24,2025-06-12
ST10,SKU02057,304,61,25,2025-08-30
ST01,SKU00251,195,63,14,2025-09-02
ST13,SKU03523,186,34,8,2025-08-13
ST20,SKU00264,0,79,37,2025-09-16
ST30,SKU02938,376,94,43,2025-08-21
ST25,SKU00608,215,39,14,2025-07-27
ST04,SKU01717,173,34,7,2025-07-22
ST14,SKU02176,0,23,5,2025-08-21
ST12,SKU03823,402,78,19,2025-08-25
ST25,SKU01547,0,55,18,2025-08-17
ST23,SKU02898,0,76,34,2025-09-13
ST02,SKU01792,306,72,15,2025-06-29
ST26,SKU00954,330,70,29,2025-05-25
ST17,SKU03349,377,79,35,2025-07-01
ST24,SKU04062,88,28,12,2025-05-07
ST25,SKU00500,0,88,26,2025-08-19
ST11,SKU02780,294,63,25,2025-06-03
ST23,SKU03837,488,93,34,2025-08-13
ST14,SKU02068,0,74,30,2025-08-19
ST02,SKU00516,488,97,41,2025-07-25
ST17,SKU02302,443,97,46,2025-06-10
ST08,SKU04468,121,21,10,2025-08-28
ST08,SKU02253,330,69,18,2025-07-22
ST06,SKU03375,131,38,19,2025-06-23
ST09,SKU00906,207,38,16,2025-06-02
ST09,SKU02892,0,83,31,2025-08-16
ST14,SKU01021,0,91,19,2025-09-09
ST26,SKU01075,379,64,16,2025-05-10
ST24,SKU04412,363,71,17,2025-05-17
ST29,SKU02541,144,31,10,2025-08-02
ST22,SKU01370,0,99,37,2025-09-12
ST20,SKU00506,0,70,15,2025-08-18
ST01,SKU00264,0,69,16,2025-09-10
ST11,SKU04887,316,71,26,2025-05-21
ST16,SKU01030,0,97,27,2025-10-02
ST29,SKU03709,239,73,25,2025-08-15
ST17,SKU04409,147,45,16,2025-06-23
ST22,SKU02538,0,96,35,2025-09-05
ST27,SKU04831,360,65,15,2025-05-26
ST03,SKU04245,0,60,21,2025-09-11
ST20,SKU01674,268,45,17,2025-07-23
ST13,SKU02718,151,33,11,2025-07-24
ST27,SKU00401,166,28,12,2025-05-10
ST11,SKU01854,211,49,11,2025-07-31
ST11,SKU03840,0,92,39,2025-08-09
ST04,SKU02898,0,63,30,2025-08-05
ST02,SKU01805,303,91,38,2025-07-14
ST12,SKU01032,202,35,15,2025-07-31
ST02,SKU00987,123,24,8,2025-06-14
ST12,SKU01971,139,44,20,2025-08-12
ST24,SKU03257,278,76,35,2025-07-24
ST27,SKU02737,0,84,26,2025-09-22
ST18,SKU02954,0,60,22,2025-08-11
ST16,SKU04305,0,52,17,2025-10-07
ST28,SKU03376,229,39,10,2025-06-26
ST21,SKU02205,189,40,9,2025-05-29
ST24,SKU04654,242,78,27,2025-06-24
ST05,SKU04412,385,75,24,2025-08-31
ST12,SKU03139,231,63,17,2025-07-19
ST10,SKU02541,295,87,36,2025-08-22
ST27,SKU03905,65,21,8,2025-05-18
ST15,SKU04605,379,84,32,2025-07-26
ST13,SKU01792,181,59,23,2025-07-29
ST03,SKU01104,123,33,9,2025-06-10
ST06,SKU00355,219,53,19,2025-07-12
ST28,SKU04315,0,39,15,2025-09-29
ST10,SKU03709,304,77,18,2025-08-15
ST19,SKU01048,0,25,12,2025-09-15
ST22,SKU02780,151,43,15,2025-08-01
ST29,SKU01507,0,95,21,2025-09-26
ST08,SKU04831,257,78,38,2025-07-04
ST27,SKU02858,0,71,31,2025-08-15
ST01,SKU01674,111,28,11,2025-07-16
ST03,SKU02501,460,77,27,2025-08-18
ST30,SKU02375,378,98,39,2025-06-14
ST08,SKU00401,328,74,30,2025-06-11
ST09,SKU03484,118,36,12,2025-08-09
ST23,SKU01167,75,20,6,2025-06-04
ST16,SKU02211,263,80,17,2025-07-14
ST12,SKU01274,0,88,41,2025-08-05
ST10,SKU02662,265,53,11,2025-06-27
ST15,SKU02740,0,23,9,2025-09-19
ST01,SKU02842,216,54,17,2025-05-29
ST25,SKU03199,0,93,20,2025-09-20
ST28,SKU04665,340,98,41,2025-08-31
ST16,SKU03150,172,29,8,2025-07-13
ST17,SKU00571,347,65,26,2025-09-02
ST22,SKU04887,205,44,15,2025-07-19
ST27,SKU00535,405,82,37,2025-06-27
ST23,SKU03274,0,28,11,2025-09-14
ST11,SKU01988,0,84,26,2025-08-28
ST30,SKU00052,206,35,14,2025-06-19
ST04,SKU01046,276,83,34,2025-05-10
ST09,SKU03376,448,77,26,2025-07-22
ST02,SKU04154,0,27,12,2025-09-02
ST05,SKU04654,326,92,44,2025-07-11
ST24,SKU02681,345,64,19,2025-06-11
ST22,SKU01854,220,37,10,2025-07-18
ST22,SKU03840,0,90,25,2025-08-19
