sku_id,flag,affected_stores,window_start,window_end,notes
SKU03347,SLOW_MOVER,ST13;ST06;ST15;ST08;ST28;ST27;ST09;ST03;ST11;ST16;ST30;ST17;ST14;ST12;ST01;ST18;ST07;ST10;ST26;ST02;ST04;ST25;ST19;ST29;ST22,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00592,SLOW_MOVER,ST26;ST09;ST21;ST29;ST22;ST03;ST07;ST23;ST18;ST14;ST04;ST13;ST08;ST12;ST01;ST11;ST10;ST05;ST24;ST19;ST30;ST27;ST16;ST02;ST25;ST28,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02722,SLOW_MOVER,ST15;ST02;ST11;ST16;ST05;ST12;ST18;ST30;ST01;ST26;ST25;ST08;ST13;ST28;ST06;ST14;ST09;ST19;ST21;ST20;ST29;ST27;ST23;ST03;ST10;ST17;ST07;ST22;ST24,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01568,SLOW_MOVER,ST20;ST12;ST13;ST18;ST21;ST28;ST27;ST09;ST23;ST01;ST08;ST22;ST17;ST05;ST29;ST25;ST06;ST19;ST26;ST11;ST14;ST30,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01046,SLOW_MOVER,ST15;ST24;ST27;ST03;ST16;ST14;ST05;ST09;ST06;ST17;ST08;ST23;ST26;ST30;ST25,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03173,SLOW_MOVER,ST29;ST14;ST02;ST01;ST20;ST27;ST28;ST18;ST23;ST05;ST04;ST21;ST07;ST26;ST06;ST11;ST30,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04831,SLOW_MOVER,ST05;ST03;ST18;ST30;ST06;ST24;ST01;ST08;ST12;ST23;ST04;ST20;ST25;ST15;ST26;ST09,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01538,SLOW_MOVER,ST28;ST09;ST15;ST22;ST01;ST17;ST19;ST03;ST04;ST21;ST12;ST29;ST08;ST30;ST10;ST02;ST16;ST06;ST25;ST18;ST23;ST11,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03416,SLOW_MOVER,ST20;ST06;ST23;ST03;ST26;ST30;ST17;ST09;ST08;ST11;ST10;ST15;ST13;ST01;ST14;ST05;ST18;ST02;ST04;ST28;ST19;ST16;ST21,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04215,SLOW_MOVER,ST24;ST06;ST21;ST27;ST14;ST08;ST23;ST07;ST12;ST11;ST03;ST28;ST29;ST02;ST13,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04665,SLOW_MOVER,ST16;ST03;ST12;ST17;ST07;ST28;ST26;ST19;ST13;ST18;ST20;ST29;ST22;ST06;ST09;ST08;ST05;ST24;ST27,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01038,SLOW_MOVER,ST20;ST28;ST02;ST26;ST04;ST12;ST23;ST19;ST03;ST14;ST13;ST10;ST29;ST25;ST18;ST06;ST11;ST21;ST22;ST09;ST27;ST30;ST05;ST16;ST01;ST15;ST07;ST24;ST17,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02842,SLOW_MOVER,ST14;ST10;ST21;ST28;ST11;ST25;ST16;ST17;ST06;ST07;ST26;ST05;ST12;ST30;ST18,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03457,SLOW_MOVER,ST05;ST25;ST22;ST15;ST10;ST12;ST27;ST16;ST28;ST26;ST08;ST09;ST24;ST21;ST07;ST18;ST03;ST20;ST29;ST30;ST04;ST13,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00571,SLOW_MOVER,ST28;ST05;ST08;ST24;ST25;ST03;ST30;ST22;ST17;ST10;ST12;ST26;ST01;ST18;ST20,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02114,SLOW_MOVER,ST20;ST13;ST09;ST04;ST11;ST02;ST24;ST26;ST05;ST01;ST25;ST17;ST19;ST18;ST15;ST08;ST22;ST16,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01356,SLOW_MOVER,ST16;ST07;ST14;ST11;ST03;ST02;ST28;ST20;ST09;ST27;ST24;ST19;ST01;ST15;ST06;ST26;ST22;ST05,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00317,SLOW_MOVER,ST21;ST02;ST03;ST05;ST23;ST19;ST12;ST24;ST22;ST30;ST13;ST14;ST07;ST26;ST16;ST17;ST09;ST18;ST08;ST27;ST10;ST20,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03284,SLOW_MOVER,ST24;ST03;ST29;ST11;ST23;ST08;ST25;ST12;ST17;ST20;ST30;ST04;ST06;ST18;ST02;ST07;ST01;ST22;ST16;ST27;ST26;ST14;ST28,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03375,SLOW_MOVER,ST28;ST08;ST25;ST19;ST13;ST04;ST22;ST11;ST01;ST05;ST26;ST20;ST24;ST16;ST17;ST10,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03822,SLOW_MOVER,ST24;ST16;ST11;ST20;ST30;ST03;ST26;ST27;ST15;ST09;ST21;ST05;ST08;ST25;ST28;ST12;ST18;ST17;ST19;ST13;ST14;ST29;ST06;ST01;ST10;ST02;ST04,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02780,SLOW_MOVER,ST26;ST04;ST29;ST21;ST27;ST05;ST23;ST18;ST10;ST01;ST28;ST16;ST09;ST24;ST25;ST30;ST07;ST22;ST20;ST03;ST14;ST13;ST08;ST06;ST15;ST19;ST02;ST12;ST17;ST11,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04319,SLOW_MOVER,ST26;ST25;ST06;ST02;ST04;ST05;ST30;ST24;ST18;ST19;ST29;ST15;ST09;ST07;ST22;ST23;ST08;ST21;ST16;ST17;ST03;ST28;ST10,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04019,SLOW_MOVER,ST11;ST13;ST03;ST10;ST26;ST25;ST05;ST29;ST02;ST01;ST19;ST23;ST21;ST20;ST18;ST12;ST22;ST14;ST17;ST28;ST30;ST15;ST24;ST16;ST06;ST27;ST07;ST04;ST08;ST09,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02964,SLOW_MOVER,ST30;ST17;ST06;ST24;ST16;ST14;ST13;ST15;ST22;ST29;ST12;ST07;ST02;ST26;ST05;ST01;ST27,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02630,SLOW_MOVER,ST12;ST28;ST29;ST03;ST27;ST08;ST15;ST10;ST26;ST24;ST13;ST20;ST22;ST17;ST23;ST11;ST01,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00083,SLOW_MOVER,ST05;ST01;ST26;ST20;ST02;ST21;ST17;ST16;ST06;ST19;ST22;ST15;ST13;ST25;ST24;ST28;ST23;ST11;ST18;ST08;ST12;ST07;ST29;ST04;ST30;ST14,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01834,SLOW_MOVER,ST03;ST29;ST05;ST18;ST01;ST10;ST07;ST23;ST21;ST17;ST27;ST22;ST19;ST26;ST20;ST24;ST11;ST02;ST06;ST15;ST13;ST04;ST08;ST09;ST25;ST16;ST28;ST30;ST14;ST12,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01042,SLOW_MOVER,ST11;ST22;ST26;ST03;ST19;ST02;ST21;ST05;ST13;ST04;ST20;ST30;ST07;ST27;ST12;ST01;ST25;ST17;ST16;ST06;ST23;ST14;ST10;ST28;ST08;ST18;ST24;ST29,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04107,SLOW_MOVER,ST25;ST21;ST09;ST29;ST01;ST06;ST05;ST26;ST30;ST13;ST24;ST04;ST10;ST03;ST23;ST12;ST11;ST07;ST17;ST28;ST14;ST08;ST16;ST19;ST20;ST22;ST15,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00237,SLOW_MOVER,ST20;ST27;ST26;ST21;ST01;ST09;ST07;ST17;ST08;ST22;ST11;ST03;ST04;ST06;ST12;ST16;ST18;ST29;ST13;ST05;ST28;ST10;ST15;ST14;ST19;ST30;ST25;ST23;ST02;ST24,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04212,SLOW_MOVER,ST21;ST11;ST16;ST29;ST19;ST26;ST04;ST25;ST30;ST27;ST12;ST13;ST09;ST05;ST15;ST06;ST23;ST10;ST14;ST07;ST22;ST20;ST08,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03311,SLOW_MOVER,ST08;ST11;ST23;ST01;ST26;ST16;ST17;ST18;ST03;ST09;ST07;ST27;ST24;ST29;ST30;ST20;ST10;ST15;ST28;ST19;ST02;ST14;ST05;ST21;ST22;ST13;ST06;ST04,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04425,SLOW_MOVER,ST04;ST25;ST08;ST02;ST14;ST05;ST29;ST28;ST24;ST13;ST19;ST06;ST09;ST27;ST21,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03115,SLOW_MOVER,ST12;ST04;ST21;ST29;ST19;ST05;ST14;ST15;ST23;ST25;ST27;ST16;ST20;ST22;ST06;ST02;ST26;ST03;ST11;ST24;ST18,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04018,SLOW_MOVER,ST07;ST28;ST05;ST14;ST10;ST04;ST02;ST13;ST08;ST26;ST11;ST12;ST25;ST19;ST20;ST29;ST24;ST16;ST15;ST30;ST21;ST03,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02055,SLOW_MOVER,ST05;ST24;ST17;ST21;ST04;ST25;ST14;ST27;ST28;ST07;ST26;ST30;ST06;ST03;ST20,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00775,SLOW_MOVER,ST10;ST03;ST12;ST24;ST07;ST21;ST18;ST05;ST23;ST22;ST14;ST19;ST15;ST25;ST13;ST02;ST06;ST29;ST09;ST08;ST16,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01678,SLOW_MOVER,ST10;ST27;ST07;ST25;ST24;ST26;ST22;ST23;ST28;ST05;ST01;ST17;ST20;ST04;ST30;ST14;ST02;ST03;ST12;ST18;ST11;ST08;ST09;ST21;ST13;ST15,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00167,SLOW_MOVER,ST29;ST22;ST03;ST01;ST25;ST06;ST15;ST19;ST09;ST23;ST12;ST24;ST10;ST20;ST30;ST14;ST21;ST27;ST13;ST08,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00654,SLOW_MOVER,ST22;ST21;ST28;ST06;ST13;ST26;ST04;ST30;ST02;ST23;ST07;ST20;ST01;ST17;ST15;ST25;ST11;ST09;ST18;ST16;ST05;ST10;ST27;ST14;ST29;ST19;ST24;ST03;ST08,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03290,SLOW_MOVER,ST05;ST25;ST01;ST03;ST27;ST29;ST12;ST28;ST21;ST16;ST20;ST15;ST17;ST11;ST13;ST06;ST04;ST30;ST08;ST10;ST23;ST18;ST26;ST09;ST02;ST22;ST14;ST24;ST07,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04048,SLOW_MOVER,ST09;ST19;ST06;ST01;ST16;ST17;ST27;ST26;ST12;ST18;ST05;ST07;ST15;ST08;ST10;ST11;ST14;ST28;ST04;ST21;ST29;ST20;ST02;ST30,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02500,SLOW_MOVER,ST21;ST04;ST15;ST03;ST08;ST22;ST17;ST27;ST02;ST18;ST19;ST24;ST20;ST16;ST28;ST13;ST09;ST25,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01318,SLOW_MOVER,ST03;ST07;ST19;ST13;ST01;ST29;ST17;ST28;ST21;ST18;ST26;ST04;ST30;ST02;ST16;ST14;ST15;ST08;ST23;ST25;ST06;ST05,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03257,SLOW_MOVER,ST15;ST19;ST24;ST14;ST01;ST17;ST02;ST16;ST12;ST10;ST27;ST30;ST11;ST05;ST06;ST26;ST23;ST09;ST18;ST13;ST04;ST28,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01803,SLOW_MOVER,ST04;ST14;ST12;ST06;ST11;ST17;ST27;ST03;ST09;ST15;ST18;ST10;ST13;ST22;ST23;ST30;ST19;ST24;ST26;ST05;ST29;ST07;ST20;ST16;ST21;ST08;ST02;ST25;ST01,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04145,SLOW_MOVER,ST03;ST08;ST28;ST04;ST29;ST10;ST01;ST23;ST09;ST24;ST26;ST21;ST27;ST15;ST25;ST02;ST06;ST11;ST05;ST19;ST20;ST12;ST22;ST17;ST16;ST18;ST14,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01684,SLOW_MOVER,ST26;ST02;ST13;ST15;ST22;ST14;ST10;ST03;ST11;ST09;ST08;ST16;ST25;ST20;ST27;ST19;ST17;ST30;ST04;ST29;ST28,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04901,SLOW_MOVER,ST02;ST03;ST30;ST22;ST10;ST15;ST12;ST21;ST18;ST11;ST17;ST24;ST16;ST26;ST19;ST14;ST08;ST01;ST07;ST06;ST27;ST28;ST29,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03709,SLOW_MOVER,ST16;ST01;ST07;ST23;ST25;ST15;ST27;ST30;ST21;ST18;ST20;ST04;ST22;ST11;ST19;ST06;ST09;ST02,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04054,SLOW_MOVER,ST06;ST05;ST10;ST12;ST01;ST17;ST11;ST23;ST26;ST21;ST18;ST02;ST04;ST13;ST16;ST28;ST08;ST15;ST24;ST03;ST30;ST07;ST09;ST14;ST20;ST19;ST22;ST27;ST29,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03014,SLOW_MOVER,ST16;ST09;ST15;ST19;ST18;ST30;ST07;ST25;ST14;ST28;ST11;ST10;ST01;ST24;ST05;ST27;ST22;ST26;ST08;ST02;ST03;ST29,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04798,SLOW_MOVER,ST30;ST27;ST13;ST08;ST28;ST10;ST11;ST07;ST18;ST15;ST02;ST12;ST26;ST16;ST05;ST20;ST17;ST01;ST06;ST03;ST04;ST25,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03837,SLOW_MOVER,ST28;ST25;ST17;ST23;ST10;ST06;ST08;ST18;ST05;ST16;ST11;ST02;ST26;ST07;ST21;ST29;ST12;ST13;ST24;ST01;ST15;ST09;ST22;ST20,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04605,SLOW_MOVER,ST30;ST16;ST15;ST19;ST17;ST21;ST09;ST08;ST18;ST06;ST25;ST01;ST05;ST03;ST13;ST29;ST02;ST12;ST11;ST23;ST26;ST10;ST07;ST04;ST20;ST22,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00965,SLOW_MOVER,ST09;ST11;ST27;ST08;ST05;ST24;ST19;ST10;ST01;ST03;ST26;ST14;ST23;ST25;ST07;ST16;ST13;ST29;ST15;ST02;ST06;ST12;ST28;ST20;ST22,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01696,SLOW_MOVER,ST06;ST17;ST19;ST21;ST27;ST25;ST12;ST13;ST14;ST22;ST30;ST03;ST24;ST11;ST28;ST02;ST09;ST18;ST10;ST29;ST05;ST23;ST16,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00350,SLOW_MOVER,ST14;ST15;ST23;ST10;ST11;ST18;ST07;ST28;ST01;ST29;ST19;ST02;ST12;ST20;ST09;ST08;ST05,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00691,SLOW_MOVER,ST27;ST24;ST12;ST19;ST18;ST06;ST02;ST09;ST22;ST30;ST15;ST03;ST04;ST16;ST05;ST20;ST21,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01880,SLOW_MOVER,ST06;ST10;ST22;ST18;ST09;ST14;ST23;ST21;ST19;ST07;ST11;ST02;ST05;ST01;ST13;ST29;ST25;ST15;ST16;ST20;ST28;ST03;ST04;ST17;ST08,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00860,SLOW_MOVER,ST30;ST01;ST06;ST22;ST19;ST07;ST27;ST29;ST12;ST21;ST03;ST16;ST20;ST11;ST04,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00105,SLOW_MOVER,ST29;ST06;ST18;ST15;ST26;ST01;ST09;ST27;ST17;ST16;ST11;ST14;ST08;ST02;ST30;ST21;ST20;ST13;ST04;ST07;ST22;ST12;ST25;ST05;ST24,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02302,SLOW_MOVER,ST08;ST02;ST09;ST23;ST18;ST04;ST24;ST26;ST27;ST01;ST17;ST21;ST06;ST03;ST10;ST12;ST19;ST29;ST07;ST28;ST13;ST22,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04470,SLOW_MOVER,ST14;ST12;ST17;ST13;ST30;ST08;ST10;ST02;ST19;ST07;ST24;ST29;ST25;ST21;ST06;ST20,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04194,SLOW_MOVER,ST29;ST06;ST27;ST21;ST09;ST14;ST05;ST22;ST24;ST16;ST12;ST02;ST07;ST10;ST30;ST25,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02014,SLOW_MOVER,ST27;ST23;ST01;ST29;ST30;ST03;ST14;ST04;ST25;ST24;ST02;ST13;ST09;ST17;ST26;ST15;ST12;ST08;ST28;ST19;ST16;ST10;ST20;ST07;ST21;ST18;ST11;ST05;ST06,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00906,SLOW_MOVER,ST08;ST07;ST12;ST22;ST06;ST19;ST27;ST21;ST11;ST18;ST16;ST05;ST03;ST10;ST17;ST26;ST15;ST25;ST30;ST20;ST01;ST14;ST09,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04607,SLOW_MOVER,ST23;ST04;ST02;ST08;ST10;ST29;ST15;ST19;ST16;ST09;ST01;ST11;ST17;ST12;ST27,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03291,SLOW_MOVER,ST30;ST16;ST29;ST03;ST14;ST20;ST18;ST25;ST05;ST28;ST23;ST02;ST06;ST11;ST01;ST04;ST09;ST24;ST21;ST27,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03058,SLOW_MOVER,ST25;ST05;ST19;ST03;ST21;ST20;ST08;ST10;ST24;ST12;ST14;ST17;ST02;ST26;ST07;ST16;ST01;ST28;ST29,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02376,SLOW_MOVER,ST18;ST25;ST05;ST21;ST09;ST23;ST20;ST11;ST08;ST15;ST24;ST19;ST10;ST01;ST04;ST17;ST16;ST28;ST27;ST14;ST02;ST30;ST29,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02221,SLOW_MOVER,ST14;ST30;ST28;ST01;ST10;ST04;ST06;ST26;ST03;ST11;ST21;ST16;ST13;ST23;ST17;ST22,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01645,SLOW_MOVER,ST13;ST05;ST12;ST19;ST30;ST29;ST18;ST27;ST24;ST08;ST11;ST17;ST26;ST21;ST16;ST09;ST04;ST02,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01167,SLOW_MOVER,ST14;ST17;ST01;ST03;ST25;ST08;ST30;ST02;ST28;ST11;ST20;ST09;ST07;ST21;ST27,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03043,SLOW_MOVER,ST02;ST06;ST10;ST22;ST27;ST09;ST19;ST29;ST03;ST11;ST08;ST12;ST14;ST04;ST18;ST13;ST01;ST30;ST17;ST05;ST20;ST15;ST26,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03642,SLOW_MOVER,ST29;ST01;ST03;ST22;ST30;ST17;ST15;ST02;ST25;ST05;ST23;ST28;ST27;ST08;ST11;ST21;ST13;ST24;ST10,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00551,SLOW_MOVER,ST01;ST18;ST21;ST20;ST19;ST29;ST16;ST17;ST13;ST27;ST04;ST14;ST23;ST06;ST30;ST03;ST09;ST07;ST12;ST08;ST15;ST25;ST28;ST22;ST11;ST10;ST26,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04443,SLOW_MOVER,ST25;ST19;ST29;ST02;ST17;ST21;ST23;ST09;ST01;ST15;ST11;ST30;ST03;ST28;ST20;ST12;ST08;ST10;ST04;ST27;ST05;ST22;ST16;ST13;ST07;ST26,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00986,SLOW_MOVER,ST29;ST14;ST24;ST19;ST28;ST13;ST21;ST17;ST15;ST25;ST27;ST04;ST03;ST23;ST18;ST26;ST02;ST16;ST06;ST20;ST09;ST10;ST12;ST05,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00401,SLOW_MOVER,ST26;ST18;ST16;ST29;ST08;ST02;ST12;ST25;ST21;ST24;ST23;ST19;ST15;ST13;ST14;ST28;ST20;ST04;ST30;ST11;ST17;ST27;ST05,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00631,SLOW_MOVER,ST24;ST09;ST26;ST06;ST20;ST12;ST07;ST29;ST08;ST30;ST01;ST05;ST17;ST25;ST14;ST18;ST23;ST16;ST03;ST04;ST28,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00584,SLOW_MOVER,ST01;ST18;ST06;ST08;ST28;ST20;ST30;ST03;ST02;ST25;ST12;ST17;ST15;ST16;ST27,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02520,SLOW_MOVER,ST12;ST14;ST23;ST26;ST06;ST10;ST07;ST05;ST15;ST21;ST27;ST01;ST16;ST09;ST24;ST18,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04849,SLOW_MOVER,ST10;ST05;ST12;ST19;ST21;ST30;ST27;ST22;ST28;ST03;ST04;ST18;ST23;ST09;ST15,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00550,SLOW_MOVER,ST01;ST06;ST27;ST16;ST20;ST15;ST08;ST13;ST17;ST29;ST02;ST19;ST11;ST25;ST18;ST21;ST03;ST04;ST26;ST07;ST28,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03621,SLOW_MOVER,ST05;ST24;ST30;ST27;ST15;ST17;ST08;ST04;ST14;ST28;ST26;ST25;ST03;ST12;ST07;ST29;ST20,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01906,SLOW_MOVER,ST19;ST08;ST24;ST20;ST14;ST13;ST28;ST21;ST17;ST11;ST22;ST16;ST10;ST27;ST09,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01915,SLOW_MOVER,ST23;ST21;ST04;ST14;ST27;ST22;ST01;ST03;ST29;ST08;ST02;ST10;ST07;ST26;ST18;ST30;ST06;ST11;ST05;ST24;ST13;ST25;ST09;ST12;ST19;ST15;ST20;ST28;ST16,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02038,SLOW_MOVER,ST12;ST13;ST07;ST30;ST27;ST20;ST03;ST14;ST05;ST21;ST10;ST29;ST16;ST06;ST08,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00419,SLOW_MOVER,ST14;ST29;ST21;ST20;ST08;ST02;ST22;ST26;ST04;ST03;ST28;ST18;ST13;ST09;ST15;ST17;ST30;ST23;ST19;ST25;ST10;ST12;ST07,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01133,SLOW_MOVER,ST06;ST24;ST18;ST28;ST12;ST03;ST04;ST19;ST22;ST14;ST10;ST15;ST20;ST01;ST16;ST30;ST09;ST07;ST02;ST13;ST11;ST23;ST26;ST29;ST17;ST05;ST27;ST08,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00501,SLOW_MOVER,ST02;ST22;ST26;ST23;ST10;ST16;ST01;ST07;ST28;ST19;ST14;ST24;ST08;ST20;ST18;ST17;ST13,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04919,SLOW_MOVER,ST11;ST03;ST10;ST12;ST23;ST19;ST17;ST02;ST14;ST22;ST09;ST15;ST01;ST25;ST20;ST07;ST28;ST21;ST27;ST06;ST04;ST08,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04261,SLOW_MOVER,ST24;ST21;ST23;ST08;ST16;ST03;ST05;ST27;ST14;ST17;ST12;ST07;ST20;ST30;ST19;ST10;ST02;ST01;ST13,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01337,SLOW_MOVER,ST22;ST28;ST25;ST29;ST04;ST21;ST18;ST05;ST11;ST02;ST06;ST15;ST12;ST09;ST26;ST30;ST16;ST14;ST03;ST10;ST17;ST13;ST07;ST24;ST19;ST23;ST01;ST27,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU04152,SLOW_MOVER,ST24;ST27;ST01;ST16;ST25;ST11;ST05;ST03;ST18;ST12;ST30;ST02;ST13;ST21;ST06;ST17;ST23;ST08;ST15;ST26;ST28;ST10,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03773,SLOW_MOVER,ST13;ST29;ST15;ST25;ST04;ST20;ST28;ST26;ST06;ST30;ST05;ST23;ST12;ST09;ST17;ST03,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU01191,SLOW_MOVER,ST06;ST05;ST24;ST16;ST10;ST26;ST18;ST15;ST07;ST01;ST21;ST28;ST14;ST13;ST02;ST03;ST19,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU03950,SLOW_MOVER,ST30;ST24;ST16;ST09;ST23;ST22;ST26;ST20;ST19;ST05;ST15;ST12;ST28;ST14;ST01;ST29,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU02408,SLOW_MOVER,ST13;ST19;ST04;ST18;ST20;ST12;ST16;ST06;ST08;ST07;ST02;ST01;ST03;ST21;ST14;ST11;ST09;ST27;ST30;ST05;ST22,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00699,SLOW_MOVER,ST30;ST14;ST03;ST28;ST27;ST16;ST21;ST01;ST08;ST07;ST18;ST15;ST12;ST26;ST24;ST04;ST09;ST25;ST20;ST29;ST02;ST06;ST23;ST10;ST13;ST22;ST11;ST05;ST17,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
SKU00972,SLOW_MOVER,ST18;ST21;ST13;ST02;ST14;ST23;ST28;ST29;ST24;ST22;ST19;ST04;ST30;ST10;ST07;ST12;ST08;ST06;ST11;ST03,,,Bottom-selling SKU (by observed volume); injected overstock + stale restock date.
